"year";"plot";"subplot";"sp";"individuals";"SAD.model"
2016;8;"D4";"CETE";NA;"only.fitness"
2017;8;"D4";"CETE";NA;"only.fitness"
2018;8;"D4";"CETE";NA;"only.fitness"
2019;8;"D4";"CETE";9,53901747283893;"only.fitness"
2015;9;"D4";"CETE";NA;"only.fitness"
2016;9;"D4";"CETE";NA;"only.fitness"
2017;9;"D4";"CETE";NA;"only.fitness"
2018;9;"D4";"CETE";NA;"only.fitness"
2019;9;"D4";"CETE";NA;"only.fitness"
2015;1;"D5";"CETE";15,7699475685659;"only.fitness"
2016;1;"D5";"CETE";NA;"only.fitness"
2017;1;"D5";"CETE";NA;"only.fitness"
2018;1;"D5";"CETE";NA;"only.fitness"
2019;1;"D5";"CETE";NA;"only.fitness"
2015;2;"D5";"CETE";11,1988735323242;"only.fitness"
2016;2;"D5";"CETE";NA;"only.fitness"
2017;2;"D5";"CETE";12,5474399329227;"only.fitness"
2018;2;"D5";"CETE";NA;"only.fitness"
2019;2;"D5";"CETE";NA;"only.fitness"
2015;3;"D5";"CETE";18,4629266629175;"only.fitness"
2016;3;"D5";"CETE";NA;"only.fitness"
2017;3;"D5";"CETE";3,79471899849957;"only.fitness"
2018;3;"D5";"CETE";42,9431948972212;"only.fitness"
2019;3;"D5";"CETE";NA;"only.fitness"
2015;4;"D5";"CETE";NA;"only.fitness"
2016;4;"D5";"CETE";NA;"only.fitness"
2017;4;"D5";"CETE";NA;"only.fitness"
2018;4;"D5";"CETE";NA;"only.fitness"
2019;4;"D5";"CETE";NA;"only.fitness"
2015;5;"D5";"CETE";NA;"only.fitness"
2016;5;"D5";"CETE";NA;"only.fitness"
2017;5;"D5";"CETE";NA;"only.fitness"
2018;5;"D5";"CETE";NA;"only.fitness"
2019;5;"D5";"CETE";NA;"only.fitness"
2015;6;"D5";"CETE";NA;"only.fitness"
2016;6;"D5";"CETE";NA;"only.fitness"
2017;6;"D5";"CETE";NA;"only.fitness"
2018;6;"D5";"CETE";NA;"only.fitness"
2019;6;"D5";"CETE";NA;"only.fitness"
2015;7;"D5";"CETE";NA;"only.fitness"
2016;7;"D5";"CETE";NA;"only.fitness"
2017;7;"D5";"CETE";NA;"only.fitness"
2018;7;"D5";"CETE";NA;"only.fitness"
2019;7;"D5";"CETE";2,56255360740662;"only.fitness"
2015;8;"D5";"CETE";NA;"only.fitness"
2016;8;"D5";"CETE";NA;"only.fitness"
2017;8;"D5";"CETE";NA;"only.fitness"
2018;8;"D5";"CETE";NA;"only.fitness"
2019;8;"D5";"CETE";3,85252070755013;"only.fitness"
2015;9;"D5";"CETE";NA;"only.fitness"
2016;9;"D5";"CETE";NA;"only.fitness"
2017;9;"D5";"CETE";NA;"only.fitness"
2018;9;"D5";"CETE";NA;"only.fitness"
2019;9;"D5";"CETE";NA;"only.fitness"
2015;1;"D6";"CETE";10,4772224200343;"only.fitness"
2016;1;"D6";"CETE";NA;"only.fitness"
2017;1;"D6";"CETE";NA;"only.fitness"
2018;1;"D6";"CETE";NA;"only.fitness"
2019;1;"D6";"CETE";NA;"only.fitness"
2015;2;"D6";"CETE";9,38687629877532;"only.fitness"
2016;2;"D6";"CETE";NA;"only.fitness"
2017;2;"D6";"CETE";20,0141248551443;"only.fitness"
2018;2;"D6";"CETE";NA;"only.fitness"
2019;2;"D6";"CETE";NA;"only.fitness"
2015;3;"D6";"CETE";NA;"only.fitness"
2016;3;"D6";"CETE";NA;"only.fitness"
2017;3;"D6";"CETE";NA;"only.fitness"
2018;3;"D6";"CETE";NA;"only.fitness"
2019;3;"D6";"CETE";NA;"only.fitness"
2015;4;"D6";"CETE";NA;"only.fitness"
2016;4;"D6";"CETE";NA;"only.fitness"
2017;4;"D6";"CETE";NA;"only.fitness"
2018;4;"D6";"CETE";NA;"only.fitness"
2019;4;"D6";"CETE";NA;"only.fitness"
2015;5;"D6";"CETE";NA;"only.fitness"
2016;5;"D6";"CETE";NA;"only.fitness"
2017;5;"D6";"CETE";NA;"only.fitness"
2018;5;"D6";"CETE";NA;"only.fitness"
2019;5;"D6";"CETE";NA;"only.fitness"
2015;6;"D6";"CETE";NA;"only.fitness"
2016;6;"D6";"CETE";NA;"only.fitness"
2017;6;"D6";"CETE";NA;"only.fitness"
2018;6;"D6";"CETE";NA;"only.fitness"
2019;6;"D6";"CETE";NA;"only.fitness"
2015;7;"D6";"CETE";NA;"only.fitness"
2016;7;"D6";"CETE";NA;"only.fitness"
2017;7;"D6";"CETE";NA;"only.fitness"
2018;7;"D6";"CETE";NA;"only.fitness"
2019;7;"D6";"CETE";7,8622204456395;"only.fitness"
2015;8;"D6";"CETE";NA;"only.fitness"
2016;8;"D6";"CETE";NA;"only.fitness"
2017;8;"D6";"CETE";NA;"only.fitness"
2018;8;"D6";"CETE";NA;"only.fitness"
2019;8;"D6";"CETE";3,91785562097155;"only.fitness"
2015;9;"D6";"CETE";NA;"only.fitness"
2016;9;"D6";"CETE";NA;"only.fitness"
2017;9;"D6";"CETE";NA;"only.fitness"
2018;9;"D6";"CETE";NA;"only.fitness"
2019;9;"D6";"CETE";NA;"only.fitness"
2015;1;"E1";"CETE";3,75465274476581;"only.fitness"
2016;1;"E1";"CETE";NA;"only.fitness"
2017;1;"E1";"CETE";NA;"only.fitness"
2018;1;"E1";"CETE";44,1106276152705;"only.fitness"
2019;1;"E1";"CETE";NA;"only.fitness"
2015;2;"E1";"CETE";9,67183082011399;"only.fitness"
2016;2;"E1";"CETE";NA;"only.fitness"
2017;2;"E1";"CETE";7,6023256810991;"only.fitness"
2018;2;"E1";"CETE";47,6844415203696;"only.fitness"
2019;2;"E1";"CETE";NA;"only.fitness"
2015;3;"E1";"CETE";NA;"only.fitness"
2016;3;"E1";"CETE";NA;"only.fitness"
2017;3;"E1";"CETE";5,62714061639023;"only.fitness"
2018;3;"E1";"CETE";NA;"only.fitness"
2019;3;"E1";"CETE";NA;"only.fitness"
2015;4;"E1";"CETE";NA;"only.fitness"
2016;4;"E1";"CETE";NA;"only.fitness"
2017;4;"E1";"CETE";NA;"only.fitness"
2018;4;"E1";"CETE";NA;"only.fitness"
2019;4;"E1";"CETE";NA;"only.fitness"
2015;5;"E1";"CETE";NA;"only.fitness"
2016;5;"E1";"CETE";NA;"only.fitness"
2017;5;"E1";"CETE";NA;"only.fitness"
2018;5;"E1";"CETE";NA;"only.fitness"
2019;5;"E1";"CETE";NA;"only.fitness"
2015;6;"E1";"CETE";NA;"only.fitness"
2016;6;"E1";"CETE";NA;"only.fitness"
2017;6;"E1";"CETE";NA;"only.fitness"
2018;6;"E1";"CETE";NA;"only.fitness"
2019;6;"E1";"CETE";NA;"only.fitness"
2015;7;"E1";"CETE";NA;"only.fitness"
2016;7;"E1";"CETE";NA;"only.fitness"
2017;7;"E1";"CETE";NA;"only.fitness"
2018;7;"E1";"CETE";NA;"only.fitness"
2019;7;"E1";"CETE";NA;"only.fitness"
2015;8;"E1";"CETE";NA;"only.fitness"
2016;8;"E1";"CETE";NA;"only.fitness"
2017;8;"E1";"CETE";NA;"only.fitness"
2018;8;"E1";"CETE";NA;"only.fitness"
2019;8;"E1";"CETE";5,32087881709691;"only.fitness"
2015;9;"E1";"CETE";NA;"only.fitness"
2016;9;"E1";"CETE";NA;"only.fitness"
2017;9;"E1";"CETE";NA;"only.fitness"
2018;9;"E1";"CETE";NA;"only.fitness"
2019;9;"E1";"CETE";NA;"only.fitness"
2015;1;"E2";"CETE";6,5188524536366;"only.fitness"
2016;1;"E2";"CETE";NA;"only.fitness"
2017;1;"E2";"CETE";6,99770228229175;"only.fitness"
2018;1;"E2";"CETE";26,9402138167472;"only.fitness"
2019;1;"E2";"CETE";NA;"only.fitness"
2015;2;"E2";"CETE";8,02070894072222;"only.fitness"
2016;2;"E2";"CETE";NA;"only.fitness"
2017;2;"E2";"CETE";4,58396739400643;"only.fitness"
2018;2;"E2";"CETE";29,6759903427752;"only.fitness"
2019;2;"E2";"CETE";NA;"only.fitness"
2015;3;"E2";"CETE";NA;"only.fitness"
2016;3;"E2";"CETE";NA;"only.fitness"
2017;3;"E2";"CETE";NA;"only.fitness"
2018;3;"E2";"CETE";NA;"only.fitness"
2019;3;"E2";"CETE";NA;"only.fitness"
2015;4;"E2";"CETE";NA;"only.fitness"
2016;4;"E2";"CETE";NA;"only.fitness"
2017;4;"E2";"CETE";NA;"only.fitness"
2018;4;"E2";"CETE";NA;"only.fitness"
2019;4;"E2";"CETE";NA;"only.fitness"
2015;5;"E2";"CETE";NA;"only.fitness"
2016;5;"E2";"CETE";NA;"only.fitness"
2017;5;"E2";"CETE";31,6490119536943;"only.fitness"
2018;5;"E2";"CETE";NA;"only.fitness"
2019;5;"E2";"CETE";NA;"only.fitness"
2015;6;"E2";"CETE";NA;"only.fitness"
2016;6;"E2";"CETE";NA;"only.fitness"
2017;6;"E2";"CETE";NA;"only.fitness"
2018;6;"E2";"CETE";NA;"only.fitness"
2019;6;"E2";"CETE";NA;"only.fitness"
2015;7;"E2";"CETE";NA;"only.fitness"
2016;7;"E2";"CETE";NA;"only.fitness"
2017;7;"E2";"CETE";NA;"only.fitness"
2018;7;"E2";"CETE";NA;"only.fitness"
2019;7;"E2";"CETE";NA;"only.fitness"
2015;8;"E2";"CETE";NA;"only.fitness"
2016;8;"E2";"CETE";NA;"only.fitness"
2017;8;"E2";"CETE";NA;"only.fitness"
2018;8;"E2";"CETE";NA;"only.fitness"
2019;8;"E2";"CETE";3,88836751245551;"only.fitness"
2015;9;"E2";"CETE";NA;"only.fitness"
2016;9;"E2";"CETE";NA;"only.fitness"
2017;9;"E2";"CETE";NA;"only.fitness"
2018;9;"E2";"CETE";NA;"only.fitness"
2019;9;"E2";"CETE";NA;"only.fitness"
2015;1;"E3";"CETE";7,94754227825696;"only.fitness"
2016;1;"E3";"CETE";NA;"only.fitness"
2017;1;"E3";"CETE";6,2521924038455;"only.fitness"
2018;1;"E3";"CETE";53,538580487389;"only.fitness"
2019;1;"E3";"CETE";NA;"only.fitness"
2015;2;"E3";"CETE";12,6226293684053;"only.fitness"
2016;2;"E3";"CETE";NA;"only.fitness"
2017;2;"E3";"CETE";12,1210852751772;"only.fitness"
2018;2;"E3";"CETE";36,2831541492675;"only.fitness"
2019;2;"E3";"CETE";NA;"only.fitness"
2015;3;"E3";"CETE";39,4735543139738;"only.fitness"
2016;3;"E3";"CETE";NA;"only.fitness"
2017;3;"E3";"CETE";5,84476437270335;"only.fitness"
2018;3;"E3";"CETE";NA;"only.fitness"
2019;3;"E3";"CETE";NA;"only.fitness"
2015;4;"E3";"CETE";NA;"only.fitness"
2016;4;"E3";"CETE";NA;"only.fitness"
2017;4;"E3";"CETE";NA;"only.fitness"
2018;4;"E3";"CETE";NA;"only.fitness"
2019;4;"E3";"CETE";NA;"only.fitness"
2015;5;"E3";"CETE";NA;"only.fitness"
2016;5;"E3";"CETE";NA;"only.fitness"
2017;5;"E3";"CETE";23,9382206500679;"only.fitness"
2018;5;"E3";"CETE";NA;"only.fitness"
2019;5;"E3";"CETE";28,970448340724;"only.fitness"
2015;6;"E3";"CETE";NA;"only.fitness"
2016;6;"E3";"CETE";NA;"only.fitness"
2017;6;"E3";"CETE";NA;"only.fitness"
2018;6;"E3";"CETE";NA;"only.fitness"
2019;6;"E3";"CETE";NA;"only.fitness"
2015;7;"E3";"CETE";NA;"only.fitness"
2016;7;"E3";"CETE";NA;"only.fitness"
2017;7;"E3";"CETE";NA;"only.fitness"
2018;7;"E3";"CETE";NA;"only.fitness"
2019;7;"E3";"CETE";3,65765203636213;"only.fitness"
2015;8;"E3";"CETE";NA;"only.fitness"
2016;8;"E3";"CETE";NA;"only.fitness"
2017;8;"E3";"CETE";NA;"only.fitness"
2018;8;"E3";"CETE";NA;"only.fitness"
2019;8;"E3";"CETE";5,62700387386025;"only.fitness"
2015;9;"E3";"CETE";NA;"only.fitness"
2016;9;"E3";"CETE";NA;"only.fitness"
2017;9;"E3";"CETE";NA;"only.fitness"
2018;9;"E3";"CETE";NA;"only.fitness"
2019;9;"E3";"CETE";NA;"only.fitness"
2015;1;"E4";"CETE";5,56897213973619;"only.fitness"
2016;1;"E4";"CETE";NA;"only.fitness"
2017;1;"E4";"CETE";10,6353261289497;"only.fitness"
2018;1;"E4";"CETE";20,9776152503848;"only.fitness"
2019;1;"E4";"CETE";NA;"only.fitness"
2015;2;"E4";"CETE";20,1280415468973;"only.fitness"
2016;2;"E4";"CETE";NA;"only.fitness"
2017;2;"E4";"CETE";6,43142665169112;"only.fitness"
2018;2;"E4";"CETE";48,3936216052707;"only.fitness"
2019;2;"E4";"CETE";NA;"only.fitness"
2015;3;"E4";"CETE";23,8255743444687;"only.fitness"
2016;3;"E4";"CETE";NA;"only.fitness"
2017;3;"E4";"CETE";7,36963417760023;"only.fitness"
2018;3;"E4";"CETE";NA;"only.fitness"
2019;3;"E4";"CETE";NA;"only.fitness"
2015;4;"E4";"CETE";NA;"only.fitness"
2016;4;"E4";"CETE";NA;"only.fitness"
2017;4;"E4";"CETE";NA;"only.fitness"
2018;4;"E4";"CETE";NA;"only.fitness"
2019;4;"E4";"CETE";NA;"only.fitness"
2015;5;"E4";"CETE";NA;"only.fitness"
2016;5;"E4";"CETE";NA;"only.fitness"
2017;5;"E4";"CETE";NA;"only.fitness"
2018;5;"E4";"CETE";NA;"only.fitness"
2019;5;"E4";"CETE";NA;"only.fitness"
2015;6;"E4";"CETE";NA;"only.fitness"
2016;6;"E4";"CETE";NA;"only.fitness"
2017;6;"E4";"CETE";NA;"only.fitness"
2018;6;"E4";"CETE";NA;"only.fitness"
2019;6;"E4";"CETE";26,737636210138;"only.fitness"
2015;7;"E4";"CETE";NA;"only.fitness"
2016;7;"E4";"CETE";NA;"only.fitness"
2017;7;"E4";"CETE";NA;"only.fitness"
2018;7;"E4";"CETE";NA;"only.fitness"
2019;7;"E4";"CETE";2,46058055608695;"only.fitness"
2015;8;"E4";"CETE";NA;"only.fitness"
2016;8;"E4";"CETE";NA;"only.fitness"
2017;8;"E4";"CETE";NA;"only.fitness"
2018;8;"E4";"CETE";NA;"only.fitness"
2019;8;"E4";"CETE";6,89870824632376;"only.fitness"
2015;9;"E4";"CETE";NA;"only.fitness"
2016;9;"E4";"CETE";NA;"only.fitness"
2017;9;"E4";"CETE";NA;"only.fitness"
2018;9;"E4";"CETE";NA;"only.fitness"
2019;9;"E4";"CETE";NA;"only.fitness"
2015;1;"E5";"CETE";4,75270129874471;"only.fitness"
2016;1;"E5";"CETE";NA;"only.fitness"
2017;1;"E5";"CETE";7,41439712799643;"only.fitness"
2018;1;"E5";"CETE";21,2553641680024;"only.fitness"
2019;1;"E5";"CETE";NA;"only.fitness"
2015;2;"E5";"CETE";8,12040972028236;"only.fitness"
2016;2;"E5";"CETE";NA;"only.fitness"
2017;2;"E5";"CETE";27,9291606635793;"only.fitness"
2018;2;"E5";"CETE";81,6211107485248;"only.fitness"
2019;2;"E5";"CETE";NA;"only.fitness"
2015;3;"E5";"CETE";NA;"only.fitness"
2016;3;"E5";"CETE";NA;"only.fitness"
2017;3;"E5";"CETE";NA;"only.fitness"
2018;3;"E5";"CETE";NA;"only.fitness"
2019;3;"E5";"CETE";NA;"only.fitness"
2015;4;"E5";"CETE";NA;"only.fitness"
2016;4;"E5";"CETE";NA;"only.fitness"
2017;4;"E5";"CETE";NA;"only.fitness"
2018;4;"E5";"CETE";NA;"only.fitness"
2019;4;"E5";"CETE";NA;"only.fitness"
2015;5;"E5";"CETE";NA;"only.fitness"
2016;5;"E5";"CETE";NA;"only.fitness"
2017;5;"E5";"CETE";NA;"only.fitness"
2018;5;"E5";"CETE";NA;"only.fitness"
2019;5;"E5";"CETE";NA;"only.fitness"
2015;6;"E5";"CETE";NA;"only.fitness"
2016;6;"E5";"CETE";NA;"only.fitness"
2017;6;"E5";"CETE";NA;"only.fitness"
2018;6;"E5";"CETE";NA;"only.fitness"
2019;6;"E5";"CETE";NA;"only.fitness"
2015;7;"E5";"CETE";NA;"only.fitness"
2016;7;"E5";"CETE";NA;"only.fitness"
2017;7;"E5";"CETE";NA;"only.fitness"
2018;7;"E5";"CETE";NA;"only.fitness"
2019;7;"E5";"CETE";4,69193347441863;"only.fitness"
2015;8;"E5";"CETE";NA;"only.fitness"
2016;8;"E5";"CETE";NA;"only.fitness"
2017;8;"E5";"CETE";NA;"only.fitness"
2018;8;"E5";"CETE";NA;"only.fitness"
2019;8;"E5";"CETE";5,98932707147922;"only.fitness"
2015;9;"E5";"CETE";NA;"only.fitness"
2016;9;"E5";"CETE";NA;"only.fitness"
2017;9;"E5";"CETE";NA;"only.fitness"
2018;9;"E5";"CETE";NA;"only.fitness"
2019;9;"E5";"CETE";NA;"only.fitness"
2015;1;"E6";"CETE";4,47492571535057;"only.fitness"
2016;1;"E6";"CETE";NA;"only.fitness"
2017;1;"E6";"CETE";NA;"only.fitness"
2018;1;"E6";"CETE";NA;"only.fitness"
2019;1;"E6";"CETE";NA;"only.fitness"
2015;2;"E6";"CETE";4,32148830790812;"only.fitness"
2016;2;"E6";"CETE";NA;"only.fitness"
2017;2;"E6";"CETE";8,87993727211138;"only.fitness"
2018;2;"E6";"CETE";59,9211355143545;"only.fitness"
2019;2;"E6";"CETE";14,932093400461;"only.fitness"
2015;3;"E6";"CETE";27,4994451751753;"only.fitness"
2016;3;"E6";"CETE";NA;"only.fitness"
2017;3;"E6";"CETE";8,04460272443821;"only.fitness"
2018;3;"E6";"CETE";NA;"only.fitness"
2019;3;"E6";"CETE";NA;"only.fitness"
2015;4;"E6";"CETE";NA;"only.fitness"
2016;4;"E6";"CETE";NA;"only.fitness"
2017;4;"E6";"CETE";NA;"only.fitness"
2018;4;"E6";"CETE";NA;"only.fitness"
2019;4;"E6";"CETE";NA;"only.fitness"
2015;5;"E6";"CETE";NA;"only.fitness"
2016;5;"E6";"CETE";NA;"only.fitness"
2017;5;"E6";"CETE";12,0708492939424;"only.fitness"
2018;5;"E6";"CETE";NA;"only.fitness"
2019;5;"E6";"CETE";NA;"only.fitness"
2015;6;"E6";"CETE";NA;"only.fitness"
2016;6;"E6";"CETE";NA;"only.fitness"
2017;6;"E6";"CETE";NA;"only.fitness"
2018;6;"E6";"CETE";NA;"only.fitness"
2019;6;"E6";"CETE";NA;"only.fitness"
2015;7;"E6";"CETE";NA;"only.fitness"
2016;7;"E6";"CETE";NA;"only.fitness"
2017;7;"E6";"CETE";NA;"only.fitness"
2018;7;"E6";"CETE";NA;"only.fitness"
2019;7;"E6";"CETE";4,13963029687625;"only.fitness"
2015;8;"E6";"CETE";NA;"only.fitness"
2016;8;"E6";"CETE";NA;"only.fitness"
2017;8;"E6";"CETE";NA;"only.fitness"
2018;8;"E6";"CETE";NA;"only.fitness"
2019;8;"E6";"CETE";9,27931626739538;"only.fitness"
2015;9;"E6";"CETE";NA;"only.fitness"
2016;9;"E6";"CETE";NA;"only.fitness"
2017;9;"E6";"CETE";NA;"only.fitness"
2018;9;"E6";"CETE";NA;"only.fitness"
2019;9;"E6";"CETE";NA;"only.fitness"
2015;1;"F1";"CETE";4,8117082551515;"only.fitness"
2016;1;"F1";"CETE";NA;"only.fitness"
2017;1;"F1";"CETE";NA;"only.fitness"
2018;1;"F1";"CETE";40,2477932984418;"only.fitness"
2019;1;"F1";"CETE";NA;"only.fitness"
2015;2;"F1";"CETE";4,70282702692402;"only.fitness"
2016;2;"F1";"CETE";NA;"only.fitness"
2017;2;"F1";"CETE";12,9500962893833;"only.fitness"
2018;2;"F1";"CETE";50,9731073494976;"only.fitness"
2019;2;"F1";"CETE";NA;"only.fitness"
2015;3;"F1";"CETE";NA;"only.fitness"
2016;3;"F1";"CETE";NA;"only.fitness"
2017;3;"F1";"CETE";NA;"only.fitness"
2018;3;"F1";"CETE";NA;"only.fitness"
2019;3;"F1";"CETE";NA;"only.fitness"
2015;4;"F1";"CETE";NA;"only.fitness"
2016;4;"F1";"CETE";NA;"only.fitness"
2017;4;"F1";"CETE";NA;"only.fitness"
2018;4;"F1";"CETE";NA;"only.fitness"
2019;4;"F1";"CETE";NA;"only.fitness"
2015;5;"F1";"CETE";NA;"only.fitness"
2016;5;"F1";"CETE";NA;"only.fitness"
2017;5;"F1";"CETE";NA;"only.fitness"
2018;5;"F1";"CETE";NA;"only.fitness"
2019;5;"F1";"CETE";NA;"only.fitness"
2015;6;"F1";"CETE";NA;"only.fitness"
2016;6;"F1";"CETE";NA;"only.fitness"
2017;6;"F1";"CETE";NA;"only.fitness"
2018;6;"F1";"CETE";NA;"only.fitness"
2019;6;"F1";"CETE";NA;"only.fitness"
2015;7;"F1";"CETE";NA;"only.fitness"
2016;7;"F1";"CETE";NA;"only.fitness"
2017;7;"F1";"CETE";NA;"only.fitness"
2018;7;"F1";"CETE";NA;"only.fitness"
2019;7;"F1";"CETE";NA;"only.fitness"
2015;8;"F1";"CETE";NA;"only.fitness"
2016;8;"F1";"CETE";NA;"only.fitness"
2017;8;"F1";"CETE";NA;"only.fitness"
2018;8;"F1";"CETE";NA;"only.fitness"
2019;8;"F1";"CETE";5,17084429475857;"only.fitness"
2015;9;"F1";"CETE";NA;"only.fitness"
2016;9;"F1";"CETE";NA;"only.fitness"
2017;9;"F1";"CETE";NA;"only.fitness"
2018;9;"F1";"CETE";NA;"only.fitness"
2019;9;"F1";"CETE";NA;"only.fitness"
2015;1;"F2";"CETE";5,0166769211256;"only.fitness"
2016;1;"F2";"CETE";NA;"only.fitness"
2017;1;"F2";"CETE";10,5176437310573;"only.fitness"
2018;1;"F2";"CETE";90,0557169425606;"only.fitness"
2019;1;"F2";"CETE";NA;"only.fitness"
2015;2;"F2";"CETE";6,86175005879563;"only.fitness"
2016;2;"F2";"CETE";NA;"only.fitness"
2017;2;"F2";"CETE";7,96385126171951;"only.fitness"
2018;2;"F2";"CETE";44,5000683049186;"only.fitness"
2019;2;"F2";"CETE";NA;"only.fitness"
2015;3;"F2";"CETE";NA;"only.fitness"
2016;3;"F2";"CETE";NA;"only.fitness"
2017;3;"F2";"CETE";NA;"only.fitness"
2018;3;"F2";"CETE";NA;"only.fitness"
2019;3;"F2";"CETE";NA;"only.fitness"
2015;4;"F2";"CETE";NA;"only.fitness"
2016;4;"F2";"CETE";NA;"only.fitness"
2017;4;"F2";"CETE";NA;"only.fitness"
2018;4;"F2";"CETE";NA;"only.fitness"
2019;4;"F2";"CETE";NA;"only.fitness"
2015;5;"F2";"CETE";NA;"only.fitness"
2016;5;"F2";"CETE";NA;"only.fitness"
2017;5;"F2";"CETE";NA;"only.fitness"
2018;5;"F2";"CETE";NA;"only.fitness"
2019;5;"F2";"CETE";NA;"only.fitness"
2015;6;"F2";"CETE";NA;"only.fitness"
2016;6;"F2";"CETE";NA;"only.fitness"
2017;6;"F2";"CETE";NA;"only.fitness"
2018;6;"F2";"CETE";NA;"only.fitness"
2019;6;"F2";"CETE";NA;"only.fitness"
2015;7;"F2";"CETE";NA;"only.fitness"
2016;7;"F2";"CETE";NA;"only.fitness"
2017;7;"F2";"CETE";NA;"only.fitness"
2018;7;"F2";"CETE";NA;"only.fitness"
2019;7;"F2";"CETE";21,8735677390293;"only.fitness"
2015;8;"F2";"CETE";NA;"only.fitness"
2016;8;"F2";"CETE";NA;"only.fitness"
2017;8;"F2";"CETE";NA;"only.fitness"
2018;8;"F2";"CETE";NA;"only.fitness"
2019;8;"F2";"CETE";9,48552303724762;"only.fitness"
2015;9;"F2";"CETE";NA;"only.fitness"
2016;9;"F2";"CETE";NA;"only.fitness"
2017;9;"F2";"CETE";NA;"only.fitness"
2018;9;"F2";"CETE";NA;"only.fitness"
2019;9;"F2";"CETE";NA;"only.fitness"
2015;1;"F3";"CETE";3,40577124539634;"only.fitness"
2016;1;"F3";"CETE";NA;"only.fitness"
2017;1;"F3";"CETE";7,03515602336655;"only.fitness"
2018;1;"F3";"CETE";NA;"only.fitness"
2019;1;"F3";"CETE";NA;"only.fitness"
2015;2;"F3";"CETE";6,39108789949956;"only.fitness"
2016;2;"F3";"CETE";NA;"only.fitness"
2017;2;"F3";"CETE";26,8564078707993;"only.fitness"
2018;2;"F3";"CETE";57,576582441816;"only.fitness"
2019;2;"F3";"CETE";NA;"only.fitness"
2015;3;"F3";"CETE";NA;"only.fitness"
2016;3;"F3";"CETE";NA;"only.fitness"
2017;3;"F3";"CETE";NA;"only.fitness"
2018;3;"F3";"CETE";NA;"only.fitness"
2019;3;"F3";"CETE";NA;"only.fitness"
2015;4;"F3";"CETE";NA;"only.fitness"
2016;4;"F3";"CETE";NA;"only.fitness"
2017;4;"F3";"CETE";NA;"only.fitness"
2018;4;"F3";"CETE";NA;"only.fitness"
2019;4;"F3";"CETE";NA;"only.fitness"
2015;5;"F3";"CETE";NA;"only.fitness"
2016;5;"F3";"CETE";NA;"only.fitness"
2017;5;"F3";"CETE";NA;"only.fitness"
2018;5;"F3";"CETE";NA;"only.fitness"
2019;5;"F3";"CETE";NA;"only.fitness"
2015;6;"F3";"CETE";NA;"only.fitness"
2016;6;"F3";"CETE";NA;"only.fitness"
2017;6;"F3";"CETE";NA;"only.fitness"
2018;6;"F3";"CETE";NA;"only.fitness"
2019;6;"F3";"CETE";NA;"only.fitness"
2015;7;"F3";"CETE";NA;"only.fitness"
2016;7;"F3";"CETE";NA;"only.fitness"
2017;7;"F3";"CETE";NA;"only.fitness"
2018;7;"F3";"CETE";NA;"only.fitness"
2019;7;"F3";"CETE";NA;"only.fitness"
2015;8;"F3";"CETE";NA;"only.fitness"
2016;8;"F3";"CETE";NA;"only.fitness"
2017;8;"F3";"CETE";NA;"only.fitness"
2018;8;"F3";"CETE";NA;"only.fitness"
2019;8;"F3";"CETE";11,8133765838482;"only.fitness"
2015;9;"F3";"CETE";NA;"only.fitness"
2016;9;"F3";"CETE";NA;"only.fitness"
2017;9;"F3";"CETE";NA;"only.fitness"
2018;9;"F3";"CETE";NA;"only.fitness"
2019;9;"F3";"CETE";NA;"only.fitness"
2015;1;"F4";"CETE";4,24138217252526;"only.fitness"
2016;1;"F4";"CETE";NA;"only.fitness"
2017;1;"F4";"CETE";9,21153897539692;"only.fitness"
2018;1;"F4";"CETE";38,1896307116683;"only.fitness"
2019;1;"F4";"CETE";NA;"only.fitness"
2015;2;"F4";"CETE";5,73461698095098;"only.fitness"
2016;2;"F4";"CETE";NA;"only.fitness"
2017;2;"F4";"CETE";22,4181451903308;"only.fitness"
2018;2;"F4";"CETE";72,878706079428;"only.fitness"
2019;2;"F4";"CETE";24,0586389696385;"only.fitness"
2015;3;"F4";"CETE";31,9351570724097;"only.fitness"
2016;3;"F4";"CETE";NA;"only.fitness"
2017;3;"F4";"CETE";NA;"only.fitness"
2018;3;"F4";"CETE";NA;"only.fitness"
2019;3;"F4";"CETE";NA;"only.fitness"
2015;4;"F4";"CETE";NA;"only.fitness"
2016;4;"F4";"CETE";NA;"only.fitness"
2017;4;"F4";"CETE";NA;"only.fitness"
2018;4;"F4";"CETE";NA;"only.fitness"
2019;4;"F4";"CETE";NA;"only.fitness"
2015;5;"F4";"CETE";NA;"only.fitness"
2016;5;"F4";"CETE";NA;"only.fitness"
2017;5;"F4";"CETE";26,9003125549425;"only.fitness"
2018;5;"F4";"CETE";NA;"only.fitness"
2019;5;"F4";"CETE";NA;"only.fitness"
2015;6;"F4";"CETE";NA;"only.fitness"
2016;6;"F4";"CETE";NA;"only.fitness"
2017;6;"F4";"CETE";NA;"only.fitness"
2018;6;"F4";"CETE";NA;"only.fitness"
2019;6;"F4";"CETE";NA;"only.fitness"
2015;7;"F4";"CETE";NA;"only.fitness"
2016;7;"F4";"CETE";NA;"only.fitness"
2017;7;"F4";"CETE";NA;"only.fitness"
2018;7;"F4";"CETE";NA;"only.fitness"
2019;7;"F4";"CETE";4,54302751373879;"only.fitness"
