"model";"year.predicted";"plot";"type";"intensity";"timestep";"metric";"value"
"HD";2017;3;"id";9;5;"abundance";784,712324154702
"HD";2017;3;"id";9;5;"richness";7
"HD";2017;3;"id";9;5;"evenness";4,56240552088236
"HD";2017;3;"id";9;6;"abundance";600,442171496073
"HD";2017;3;"id";9;6;"richness";7
"HD";2017;3;"id";9;6;"evenness";3,2239733631749
"HD";2017;3;"id";9;7;"abundance";443,831797427806
"HD";2017;3;"id";9;7;"richness";7
"HD";2017;3;"id";9;7;"evenness";4,676792321366
"HD";2017;3;"id";9;8;"abundance";772,657448550428
"HD";2017;3;"id";9;8;"richness";7
"HD";2017;3;"id";9;8;"evenness";3,36845338978004
"HD";2017;3;"id";9;9;"abundance";358,603669246678
"HD";2017;3;"id";9;9;"richness";8
"HD";2017;3;"id";9;9;"evenness";3,42933130619801
"HD";2017;3;"id";9;10;"abundance";51,6446953247906
"HD";2017;3;"id";9;10;"richness";8
"HD";2017;3;"id";9;10;"evenness";1,92855472950772
"HD";2017;3;"id";9;11;"abundance";439,187415527652
"HD";2017;3;"id";9;11;"richness";8
"HD";2017;3;"id";9;11;"evenness";4,00131794245274
"HD";2017;3;"id";9;12;"abundance";542,129615020503
"HD";2017;3;"id";9;12;"richness";7
"HD";2017;3;"id";9;12;"evenness";1,81772213810107
"HD";2017;3;"id";9;13;"abundance";203,061519275667
"HD";2017;3;"id";9;13;"richness";7
"HD";2017;3;"id";9;13;"evenness";3,55149246619976
"HD";2017;3;"id";9;14;"abundance";421,150927846127
"HD";2017;3;"id";9;14;"richness";8
"HD";2017;3;"id";9;14;"evenness";1,91025440489316
"HD";2017;3;"id";9;15;"abundance";228,960079650931
"HD";2017;3;"id";9;15;"richness";7
"HD";2017;3;"id";9;15;"evenness";3,00233528049015
"HD";2017;3;"id";9;16;"abundance";84,2868742246895
"HD";2017;3;"id";9;16;"richness";7
"HD";2017;3;"id";9;16;"evenness";3,23955616356351
"HD";2017;3;"id";9;17;"abundance";93,0102562106242
"HD";2017;3;"id";9;17;"richness";7
"HD";2017;3;"id";9;17;"evenness";3,64299025468377
"HD";2017;3;"id";9;18;"abundance";171,193665882543
"HD";2017;3;"id";9;18;"richness";6
"HD";2017;3;"id";9;18;"evenness";1,69119015745675
"HD";2017;3;"id";9;19;"abundance";196,071066446646
"HD";2017;3;"id";9;19;"richness";8
"HD";2017;3;"id";9;19;"evenness";2,55001446237906
"HD";2017;3;"id";9;20;"abundance";159,393461809446
"HD";2017;3;"id";9;20;"richness";7
"HD";2017;3;"id";9;20;"evenness";3,23419367960444
"HD";2017;3;"id";10;1;"abundance";4628
"HD";2017;3;"id";10;1;"richness";9
"HD";2017;3;"id";10;1;"evenness";3,42346345040622
"HD";2017;3;"id";10;2;"abundance";10,8554833868638
"HD";2017;3;"id";10;2;"richness";7
"HD";2017;3;"id";10;2;"evenness";4,80619645289185
"HD";2017;3;"id";10;3;"abundance";1206,62932513648
"HD";2017;3;"id";10;3;"richness";7
"HD";2017;3;"id";10;3;"evenness";3,28073825553591
"HD";2017;3;"id";10;4;"abundance";1119,9214017229
"HD";2017;3;"id";10;4;"richness";7
"HD";2017;3;"id";10;4;"evenness";2,32994446266267
"HD";2017;3;"id";10;5;"abundance";1163,68444562457
"HD";2017;3;"id";10;5;"richness";7
"HD";2017;3;"id";10;5;"evenness";4,1088529029082
"HD";2017;3;"id";10;6;"abundance";1066,00888460873
"HD";2017;3;"id";10;6;"richness";6
"HD";2017;3;"id";10;6;"evenness";3,06284553661206
"HD";2017;3;"id";10;7;"abundance";906,124908946205
"HD";2017;3;"id";10;7;"richness";6
"HD";2017;3;"id";10;7;"evenness";2,91648203688079
"HD";2017;3;"id";10;8;"abundance";755,186338630931
"HD";2017;3;"id";10;8;"richness";6
"HD";2017;3;"id";10;8;"evenness";2,967412244471
"HD";2017;3;"id";10;9;"abundance";54,9856186683001
"HD";2017;3;"id";10;9;"richness";6
"HD";2017;3;"id";10;9;"evenness";2,88632322688701
"HD";2017;3;"id";10;10;"abundance";366,44207681473
"HD";2017;3;"id";10;10;"richness";7
"HD";2017;3;"id";10;10;"evenness";4,28675611660225
"HD";2017;3;"id";10;11;"abundance";221,721001194216
"HD";2017;3;"id";10;11;"richness";6
"HD";2017;3;"id";10;11;"evenness";2,31156841647706
"HD";2017;3;"id";10;12;"abundance";165,465649500607
"HD";2017;3;"id";10;12;"richness";8
"HD";2017;3;"id";10;12;"evenness";3,17292210378684
"HD";2017;3;"id";10;13;"abundance";228,545398790373
"HD";2017;3;"id";10;13;"richness";8
"HD";2017;3;"id";10;13;"evenness";3,23183154674322
"HD";2017;3;"id";10;14;"abundance";652,816855029143
"HD";2017;3;"id";10;14;"richness";8
"HD";2017;3;"id";10;14;"evenness";3,73327483702832
"HD";2017;3;"id";10;15;"abundance";590,044653303726
"HD";2017;3;"id";10;15;"richness";8
"HD";2017;3;"id";10;15;"evenness";3,91174442428352
"HD";2017;3;"id";10;16;"abundance";41,020376316338
"HD";2017;3;"id";10;16;"richness";7
"HD";2017;3;"id";10;16;"evenness";4,61256160555046
"HD";2017;3;"id";10;17;"abundance";216,082724169245
"HD";2017;3;"id";10;17;"richness";7
"HD";2017;3;"id";10;17;"evenness";3,49020030463107
"HD";2017;3;"id";10;18;"abundance";261,135665116278
"HD";2017;3;"id";10;18;"richness";8
"HD";2017;3;"id";10;18;"evenness";3,77623525371099
"HD";2017;3;"id";10;19;"abundance";188,538563510594
"HD";2017;3;"id";10;19;"richness";6
"HD";2017;3;"id";10;19;"evenness";1,7441277077628
"HD";2017;3;"id";10;20;"abundance";408,259703338659
"HD";2017;3;"id";10;20;"richness";6
"HD";2017;3;"id";10;20;"evenness";2,46339144004928
"HD";2017;3;"obs";1;1;"abundance";4628
"HD";2017;3;"obs";1;1;"richness";9
"HD";2017;3;"obs";1;1;"evenness";3,42346345040622
"HD";2017;3;"obs";1;2;"abundance";125526,909986917
"HD";2017;3;"obs";1;2;"richness";8
"HD";2017;3;"obs";1;2;"evenness";1,11566052356078
"HD";2017;3;"obs";1;3;"abundance";35030672,2977262
"HD";2017;3;"obs";1;3;"richness";8
"HD";2017;3;"obs";1;3;"evenness";1,01711232341769
"HD";2017;3;"obs";1;4;"abundance";9933625427,76705
"HD";2017;3;"obs";1;4;"richness";6
"HD";2017;3;"obs";1;4;"evenness";1,00394963778114
"HD";2017;3;"obs";1;5;"abundance";2821357650274,58
"HD";2017;3;"obs";1;5;"richness";6
"HD";2017;3;"obs";1;5;"evenness";1,00088228289494
"HD";2017;3;"obs";1;6;"abundance";801563543966108
"HD";2017;3;"obs";1;6;"richness";4
"HD";2017;3;"obs";1;6;"evenness";1,00018257696084
"HD";2017;3;"obs";1;7;"abundance";227741897639912896
"HD";2017;3;"obs";1;7;"richness";5
"HD";2017;3;"obs";1;7;"evenness";1,0000390805078
"HD";2017;3;"obs";1;8;"abundance";64707142566933757952
"HD";2017;3;"obs";1;8;"richness";5
"HD";2017;3;"obs";1;8;"evenness";1,0000082422796
"HD";2017;3;"obs";1;9;"abundance";1,83849449285843e+22
"HD";2017;3;"obs";1;9;"richness";4
"HD";2017;3;"obs";1;9;"evenness";1,00000171706385
"HD";2017;3;"obs";1;10;"abundance";5,22363228627101e+24
"HD";2017;3;"obs";1;10;"richness";4
"HD";2017;3;"obs";1;10;"evenness";1,00000034932527
"HD";2017;3;"obs";1;11;"abundance";1,48416740894056e+27
"HD";2017;3;"obs";1;11;"richness";4
"HD";2017;3;"obs";1;11;"evenness";1,00000006945274
"HD";2017;3;"obs";1;12;"abundance";4,21689890185801e+29
"HD";2017;3;"obs";1;12;"richness";4
"HD";2017;3;"obs";1;12;"evenness";1,00000001412814
"HD";2017;3;"obs";1;13;"abundance";1,19812874754415e+32
"HD";2017;3;"obs";1;13;"richness";4
"HD";2017;3;"obs";1;13;"evenness";1,00000000285743
"HD";2017;3;"obs";1;14;"abundance";3,404189973969e+34
"HD";2017;3;"obs";1;14;"richness";3
"HD";2017;3;"obs";1;14;"evenness";1,00000000057387
"HD";2017;3;"obs";1;15;"abundance";9,67217371550368e+36
"HD";2017;3;"obs";1;15;"richness";4
"HD";2017;3;"obs";1;15;"evenness";1,00000000011124
"HD";2017;3;"obs";1;16;"abundance";2,74811174169629e+39
"HD";2017;3;"obs";1;16;"richness";4
"HD";2017;3;"obs";1;16;"evenness";1,00000000002171
"HD";2017;3;"obs";1;17;"abundance";7,80808778564859e+41
"HD";2017;3;"obs";1;17;"richness";4
"HD";2017;3;"obs";1;17;"evenness";1,00000000000429
"HD";2017;3;"obs";1;18;"abundance";2,21847728909281e+44
"HD";2017;3;"obs";1;18;"richness";2
"HD";2017;3;"obs";1;18;"evenness";1,00000000000084
"HD";2017;3;"obs";1;19;"abundance";6,30326094856044e+46
"HD";2017;3;"obs";1;19;"richness";3
"HD";2017;3;"obs";1;19;"evenness";1,00000000000017
"HD";2017;3;"obs";1;20;"abundance";1,79091752622334e+49
"HD";2017;3;"obs";1;20;"richness";3
"HD";2017;3;"obs";1;20;"evenness";1,00000000000003
"HD";2017;3;"obs";2;1;"abundance";4628
"HD";2017;3;"obs";2;1;"richness";9
"HD";2017;3;"obs";2;1;"evenness";3,42346345040622
"HD";2017;3;"obs";2;2;"abundance";125526,909986917
"HD";2017;3;"obs";2;2;"richness";8
"HD";2017;3;"obs";2;2;"evenness";1,11566052356078
"HD";2017;3;"obs";2;3;"abundance";35030672,2977262
"HD";2017;3;"obs";2;3;"richness";8
"HD";2017;3;"obs";2;3;"evenness";1,01711232341769
"HD";2017;3;"obs";2;4;"abundance";9933625427,76705
"HD";2017;3;"obs";2;4;"richness";6
"HD";2017;3;"obs";2;4;"evenness";1,00394963778114
"HD";2017;3;"obs";2;5;"abundance";2821357650274,58
"HD";2017;3;"obs";2;5;"richness";6
"HD";2017;3;"obs";2;5;"evenness";1,00088228289494
"HD";2017;3;"obs";2;6;"abundance";801563543966108
"HD";2017;3;"obs";2;6;"richness";4
"HD";2017;3;"obs";2;6;"evenness";1,00018257696084
"HD";2017;3;"obs";2;7;"abundance";227741897639912896
"HD";2017;3;"obs";2;7;"richness";5
"HD";2017;3;"obs";2;7;"evenness";1,0000390805078
"HD";2017;3;"obs";2;8;"abundance";64707142566933757952
"HD";2017;3;"obs";2;8;"richness";5
"HD";2017;3;"obs";2;8;"evenness";1,0000082422796
"HD";2017;3;"obs";2;9;"abundance";1,83849449285843e+22
"HD";2017;3;"obs";2;9;"richness";4
"HD";2017;3;"obs";2;9;"evenness";1,00000171706385
"HD";2017;3;"obs";2;10;"abundance";5,22363228627101e+24
"HD";2017;3;"obs";2;10;"richness";4
"HD";2017;3;"obs";2;10;"evenness";1,00000034932527
"HD";2017;3;"obs";2;11;"abundance";1,48416740894056e+27
"HD";2017;3;"obs";2;11;"richness";4
"HD";2017;3;"obs";2;11;"evenness";1,00000006945274
"HD";2017;3;"obs";2;12;"abundance";4,21689890185801e+29
"HD";2017;3;"obs";2;12;"richness";4
"HD";2017;3;"obs";2;12;"evenness";1,00000001412814
"HD";2017;3;"obs";2;13;"abundance";1,19812874754415e+32
"HD";2017;3;"obs";2;13;"richness";4
"HD";2017;3;"obs";2;13;"evenness";1,00000000285743
"HD";2017;3;"obs";2;14;"abundance";3,404189973969e+34
"HD";2017;3;"obs";2;14;"richness";3
"HD";2017;3;"obs";2;14;"evenness";1,00000000057387
"HD";2017;3;"obs";2;15;"abundance";9,67217371550368e+36
"HD";2017;3;"obs";2;15;"richness";4
"HD";2017;3;"obs";2;15;"evenness";1,00000000011124
"HD";2017;3;"obs";2;16;"abundance";2,74811174169629e+39
"HD";2017;3;"obs";2;16;"richness";4
"HD";2017;3;"obs";2;16;"evenness";1,00000000002171
"HD";2017;3;"obs";2;17;"abundance";7,80808778564859e+41
"HD";2017;3;"obs";2;17;"richness";4
"HD";2017;3;"obs";2;17;"evenness";1,00000000000429
"HD";2017;3;"obs";2;18;"abundance";2,21847728909281e+44
"HD";2017;3;"obs";2;18;"richness";2
"HD";2017;3;"obs";2;18;"evenness";1,00000000000084
"HD";2017;3;"obs";2;19;"abundance";6,30326094856044e+46
"HD";2017;3;"obs";2;19;"richness";3
"HD";2017;3;"obs";2;19;"evenness";1,00000000000017
"HD";2017;3;"obs";2;20;"abundance";1,79091752622334e+49
"HD";2017;3;"obs";2;20;"richness";3
"HD";2017;3;"obs";2;20;"evenness";1,00000000000003
"HD";2017;3;"obs";3;1;"abundance";4628
"HD";2017;3;"obs";3;1;"richness";9
"HD";2017;3;"obs";3;1;"evenness";3,42346345040622
"HD";2017;3;"obs";3;2;"abundance";125526,909986917
"HD";2017;3;"obs";3;2;"richness";8
"HD";2017;3;"obs";3;2;"evenness";1,11566052356078
"HD";2017;3;"obs";3;3;"abundance";35030672,2977262
"HD";2017;3;"obs";3;3;"richness";8
"HD";2017;3;"obs";3;3;"evenness";1,01711232341769
"HD";2017;3;"obs";3;4;"abundance";9933625427,76705
"HD";2017;3;"obs";3;4;"richness";6
"HD";2017;3;"obs";3;4;"evenness";1,00394963778114
"HD";2017;3;"obs";3;5;"abundance";2821357650274,58
"HD";2017;3;"obs";3;5;"richness";6
"HD";2017;3;"obs";3;5;"evenness";1,00088228289494
"HD";2017;3;"obs";3;6;"abundance";801563543966108
"HD";2017;3;"obs";3;6;"richness";4
"HD";2017;3;"obs";3;6;"evenness";1,00018257696084
"HD";2017;3;"obs";3;7;"abundance";227741897639912896
"HD";2017;3;"obs";3;7;"richness";5
"HD";2017;3;"obs";3;7;"evenness";1,0000390805078
"HD";2017;3;"obs";3;8;"abundance";64707142566933757952
"HD";2017;3;"obs";3;8;"richness";5
"HD";2017;3;"obs";3;8;"evenness";1,0000082422796
"HD";2017;3;"obs";3;9;"abundance";1,83849449285843e+22
"HD";2017;3;"obs";3;9;"richness";4
"HD";2017;3;"obs";3;9;"evenness";1,00000171706385
"HD";2017;3;"obs";3;10;"abundance";5,22363228627101e+24
"HD";2017;3;"obs";3;10;"richness";4
"HD";2017;3;"obs";3;10;"evenness";1,00000034932527
"HD";2017;3;"obs";3;11;"abundance";1,48416740894056e+27
"HD";2017;3;"obs";3;11;"richness";4
"HD";2017;3;"obs";3;11;"evenness";1,00000006945274
"HD";2017;3;"obs";3;12;"abundance";4,21689890185801e+29
"HD";2017;3;"obs";3;12;"richness";4
"HD";2017;3;"obs";3;12;"evenness";1,00000001412814
"HD";2017;3;"obs";3;13;"abundance";1,19812874754415e+32
"HD";2017;3;"obs";3;13;"richness";4
"HD";2017;3;"obs";3;13;"evenness";1,00000000285743
"HD";2017;3;"obs";3;14;"abundance";3,404189973969e+34
"HD";2017;3;"obs";3;14;"richness";3
"HD";2017;3;"obs";3;14;"evenness";1,00000000057387
"HD";2017;3;"obs";3;15;"abundance";9,67217371550368e+36
"HD";2017;3;"obs";3;15;"richness";4
"HD";2017;3;"obs";3;15;"evenness";1,00000000011124
"HD";2017;3;"obs";3;16;"abundance";2,74811174169629e+39
"HD";2017;3;"obs";3;16;"richness";4
"HD";2017;3;"obs";3;16;"evenness";1,00000000002171
"HD";2017;3;"obs";3;17;"abundance";7,80808778564859e+41
"HD";2017;3;"obs";3;17;"richness";4
"HD";2017;3;"obs";3;17;"evenness";1,00000000000429
"HD";2017;3;"obs";3;18;"abundance";2,21847728909281e+44
"HD";2017;3;"obs";3;18;"richness";2
"HD";2017;3;"obs";3;18;"evenness";1,00000000000084
"HD";2017;3;"obs";3;19;"abundance";6,30326094856044e+46
"HD";2017;3;"obs";3;19;"richness";3
"HD";2017;3;"obs";3;19;"evenness";1,00000000000017
"HD";2017;3;"obs";3;20;"abundance";1,79091752622334e+49
"HD";2017;3;"obs";3;20;"richness";3
"HD";2017;3;"obs";3;20;"evenness";1,00000000000003
"HD";2017;3;"obs";4;1;"abundance";4628
"HD";2017;3;"obs";4;1;"richness";9
"HD";2017;3;"obs";4;1;"evenness";3,42346345040622
"HD";2017;3;"obs";4;2;"abundance";125526,909986917
"HD";2017;3;"obs";4;2;"richness";8
"HD";2017;3;"obs";4;2;"evenness";1,11566052356078
"HD";2017;3;"obs";4;3;"abundance";35030672,2977262
"HD";2017;3;"obs";4;3;"richness";8
"HD";2017;3;"obs";4;3;"evenness";1,01711232341769
"HD";2017;3;"obs";4;4;"abundance";9933625427,76705
"HD";2017;3;"obs";4;4;"richness";6
"HD";2017;3;"obs";4;4;"evenness";1,00394963778114
"HD";2017;3;"obs";4;5;"abundance";2821357650274,58
"HD";2017;3;"obs";4;5;"richness";6
"HD";2017;3;"obs";4;5;"evenness";1,00088228289494
"HD";2017;3;"obs";4;6;"abundance";801563543966108
"HD";2017;3;"obs";4;6;"richness";4
"HD";2017;3;"obs";4;6;"evenness";1,00018257696084
"HD";2017;3;"obs";4;7;"abundance";227741897639912896
"HD";2017;3;"obs";4;7;"richness";5
"HD";2017;3;"obs";4;7;"evenness";1,0000390805078
"HD";2017;3;"obs";4;8;"abundance";64707142566933757952
"HD";2017;3;"obs";4;8;"richness";5
"HD";2017;3;"obs";4;8;"evenness";1,0000082422796
"HD";2017;3;"obs";4;9;"abundance";1,83849449285843e+22
"HD";2017;3;"obs";4;9;"richness";4
"HD";2017;3;"obs";4;9;"evenness";1,00000171706385
"HD";2017;3;"obs";4;10;"abundance";5,22363228627101e+24
"HD";2017;3;"obs";4;10;"richness";4
"HD";2017;3;"obs";4;10;"evenness";1,00000034932527
"HD";2017;3;"obs";4;11;"abundance";1,48416740894056e+27
"HD";2017;3;"obs";4;11;"richness";4
"HD";2017;3;"obs";4;11;"evenness";1,00000006945274
"HD";2017;3;"obs";4;12;"abundance";4,21689890185801e+29
"HD";2017;3;"obs";4;12;"richness";4
"HD";2017;3;"obs";4;12;"evenness";1,00000001412814
"HD";2017;3;"obs";4;13;"abundance";1,19812874754415e+32
"HD";2017;3;"obs";4;13;"richness";4
"HD";2017;3;"obs";4;13;"evenness";1,00000000285743
"HD";2017;3;"obs";4;14;"abundance";3,404189973969e+34
"HD";2017;3;"obs";4;14;"richness";3
"HD";2017;3;"obs";4;14;"evenness";1,00000000057387
"HD";2017;3;"obs";4;15;"abundance";9,67217371550368e+36
"HD";2017;3;"obs";4;15;"richness";4
"HD";2017;3;"obs";4;15;"evenness";1,00000000011124
"HD";2017;3;"obs";4;16;"abundance";2,74811174169629e+39
"HD";2017;3;"obs";4;16;"richness";4
"HD";2017;3;"obs";4;16;"evenness";1,00000000002171
"HD";2017;3;"obs";4;17;"abundance";7,80808778564859e+41
"HD";2017;3;"obs";4;17;"richness";4
"HD";2017;3;"obs";4;17;"evenness";1,00000000000429
"HD";2017;3;"obs";4;18;"abundance";2,21847728909281e+44
"HD";2017;3;"obs";4;18;"richness";2
"HD";2017;3;"obs";4;18;"evenness";1,00000000000084
"HD";2017;3;"obs";4;19;"abundance";6,30326094856044e+46
"HD";2017;3;"obs";4;19;"richness";3
"HD";2017;3;"obs";4;19;"evenness";1,00000000000017
"HD";2017;3;"obs";4;20;"abundance";1,79091752622334e+49
"HD";2017;3;"obs";4;20;"richness";3
"HD";2017;3;"obs";4;20;"evenness";1,00000000000003
"HD";2017;3;"obs";5;1;"abundance";4628
"HD";2017;3;"obs";5;1;"richness";9
"HD";2017;3;"obs";5;1;"evenness";3,42346345040622
"HD";2017;3;"obs";5;2;"abundance";125526,909986917
"HD";2017;3;"obs";5;2;"richness";8
"HD";2017;3;"obs";5;2;"evenness";1,11566052356078
"HD";2017;3;"obs";5;3;"abundance";35030672,2977262
"HD";2017;3;"obs";5;3;"richness";8
"HD";2017;3;"obs";5;3;"evenness";1,01711232341769
"HD";2017;3;"obs";5;4;"abundance";9933625427,76705
"HD";2017;3;"obs";5;4;"richness";6
"HD";2017;3;"obs";5;4;"evenness";1,00394963778114
"HD";2017;3;"obs";5;5;"abundance";2821357650274,58
"HD";2017;3;"obs";5;5;"richness";6
"HD";2017;3;"obs";5;5;"evenness";1,00088228289494
"HD";2017;3;"obs";5;6;"abundance";801563543966108
"HD";2017;3;"obs";5;6;"richness";4
"HD";2017;3;"obs";5;6;"evenness";1,00018257696084
"HD";2017;3;"obs";5;7;"abundance";227741897639912896
"HD";2017;3;"obs";5;7;"richness";5
"HD";2017;3;"obs";5;7;"evenness";1,0000390805078
"HD";2017;3;"obs";5;8;"abundance";64707142566933757952
"HD";2017;3;"obs";5;8;"richness";5
"HD";2017;3;"obs";5;8;"evenness";1,0000082422796
"HD";2017;3;"obs";5;9;"abundance";1,83849449285843e+22
"HD";2017;3;"obs";5;9;"richness";4
"HD";2017;3;"obs";5;9;"evenness";1,00000171706385
"HD";2017;3;"obs";5;10;"abundance";5,22363228627101e+24
"HD";2017;3;"obs";5;10;"richness";4
"HD";2017;3;"obs";5;10;"evenness";1,00000034932527
"HD";2017;3;"obs";5;11;"abundance";1,48416740894056e+27
"HD";2017;3;"obs";5;11;"richness";4
"HD";2017;3;"obs";5;11;"evenness";1,00000006945274
"HD";2017;3;"obs";5;12;"abundance";4,21689890185801e+29
"HD";2017;3;"obs";5;12;"richness";4
"HD";2017;3;"obs";5;12;"evenness";1,00000001412814
"HD";2017;3;"obs";5;13;"abundance";1,19812874754415e+32
"HD";2017;3;"obs";5;13;"richness";4
"HD";2017;3;"obs";5;13;"evenness";1,00000000285743
"HD";2017;3;"obs";5;14;"abundance";3,404189973969e+34
"HD";2017;3;"obs";5;14;"richness";3
"HD";2017;3;"obs";5;14;"evenness";1,00000000057387
"HD";2017;3;"obs";5;15;"abundance";9,67217371550368e+36
"HD";2017;3;"obs";5;15;"richness";4
"HD";2017;3;"obs";5;15;"evenness";1,00000000011124
"HD";2017;3;"obs";5;16;"abundance";2,74811174169629e+39
"HD";2017;3;"obs";5;16;"richness";4
"HD";2017;3;"obs";5;16;"evenness";1,00000000002171
"HD";2017;3;"obs";5;17;"abundance";7,80808778564859e+41
"HD";2017;3;"obs";5;17;"richness";4
"HD";2017;3;"obs";5;17;"evenness";1,00000000000429
"HD";2017;3;"obs";5;18;"abundance";2,21847728909281e+44
"HD";2017;3;"obs";5;18;"richness";2
"HD";2017;3;"obs";5;18;"evenness";1,00000000000084
"HD";2017;3;"obs";5;19;"abundance";6,30326094856044e+46
"HD";2017;3;"obs";5;19;"richness";3
"HD";2017;3;"obs";5;19;"evenness";1,00000000000017
"HD";2017;3;"obs";5;20;"abundance";1,79091752622334e+49
"HD";2017;3;"obs";5;20;"richness";3
"HD";2017;3;"obs";5;20;"evenness";1,00000000000003
"HD";2017;3;"obs";6;1;"abundance";4628
"HD";2017;3;"obs";6;1;"richness";9
"HD";2017;3;"obs";6;1;"evenness";3,42346345040622
"HD";2017;3;"obs";6;2;"abundance";125526,909986917
"HD";2017;3;"obs";6;2;"richness";8
"HD";2017;3;"obs";6;2;"evenness";1,11566052356078
"HD";2017;3;"obs";6;3;"abundance";35030672,2977262
"HD";2017;3;"obs";6;3;"richness";8
"HD";2017;3;"obs";6;3;"evenness";1,01711232341769
"HD";2017;3;"obs";6;4;"abundance";9933625427,76705
"HD";2017;3;"obs";6;4;"richness";6
"HD";2017;3;"obs";6;4;"evenness";1,00394963778114
"HD";2017;3;"obs";6;5;"abundance";2821357650274,58
"HD";2017;3;"obs";6;5;"richness";6
"HD";2017;3;"obs";6;5;"evenness";1,00088228289494
"HD";2017;3;"obs";6;6;"abundance";801563543966108
"HD";2017;3;"obs";6;6;"richness";4
"HD";2017;3;"obs";6;6;"evenness";1,00018257696084
"HD";2017;3;"obs";6;7;"abundance";227741897639912896
"HD";2017;3;"obs";6;7;"richness";5
"HD";2017;3;"obs";6;7;"evenness";1,0000390805078
"HD";2017;3;"obs";6;8;"abundance";64707142566933757952
"HD";2017;3;"obs";6;8;"richness";5
"HD";2017;3;"obs";6;8;"evenness";1,0000082422796
"HD";2017;3;"obs";6;9;"abundance";1,83849449285843e+22
"HD";2017;3;"obs";6;9;"richness";4
"HD";2017;3;"obs";6;9;"evenness";1,00000171706385
"HD";2017;3;"obs";6;10;"abundance";5,22363228627101e+24
"HD";2017;3;"obs";6;10;"richness";4
"HD";2017;3;"obs";6;10;"evenness";1,00000034932527
"HD";2017;3;"obs";6;11;"abundance";1,48416740894056e+27
"HD";2017;3;"obs";6;11;"richness";4
"HD";2017;3;"obs";6;11;"evenness";1,00000006945274
"HD";2017;3;"obs";6;12;"abundance";4,21689890185801e+29
"HD";2017;3;"obs";6;12;"richness";4
"HD";2017;3;"obs";6;12;"evenness";1,00000001412814
"HD";2017;3;"obs";6;13;"abundance";1,19812874754415e+32
"HD";2017;3;"obs";6;13;"richness";4
"HD";2017;3;"obs";6;13;"evenness";1,00000000285743
"HD";2017;3;"obs";6;14;"abundance";3,404189973969e+34
"HD";2017;3;"obs";6;14;"richness";3
"HD";2017;3;"obs";6;14;"evenness";1,00000000057387
"HD";2017;3;"obs";6;15;"abundance";9,67217371550368e+36
"HD";2017;3;"obs";6;15;"richness";4
"HD";2017;3;"obs";6;15;"evenness";1,00000000011124
"HD";2017;3;"obs";6;16;"abundance";2,74811174169629e+39
"HD";2017;3;"obs";6;16;"richness";4
"HD";2017;3;"obs";6;16;"evenness";1,00000000002171
"HD";2017;3;"obs";6;17;"abundance";7,80808778564859e+41
"HD";2017;3;"obs";6;17;"richness";4
"HD";2017;3;"obs";6;17;"evenness";1,00000000000429
"HD";2017;3;"obs";6;18;"abundance";2,21847728909281e+44
"HD";2017;3;"obs";6;18;"richness";2
"HD";2017;3;"obs";6;18;"evenness";1,00000000000084
"HD";2017;3;"obs";6;19;"abundance";6,30326094856044e+46
"HD";2017;3;"obs";6;19;"richness";3
"HD";2017;3;"obs";6;19;"evenness";1,00000000000017
"HD";2017;3;"obs";6;20;"abundance";1,79091752622334e+49
"HD";2017;3;"obs";6;20;"richness";3
"HD";2017;3;"obs";6;20;"evenness";1,00000000000003
"HD";2017;3;"obs";7;1;"abundance";4628
"HD";2017;3;"obs";7;1;"richness";9
"HD";2017;3;"obs";7;1;"evenness";3,42346345040622
"HD";2017;3;"obs";7;2;"abundance";125526,909986917
"HD";2017;3;"obs";7;2;"richness";8
"HD";2017;3;"obs";7;2;"evenness";1,11566052356078
"HD";2017;3;"obs";7;3;"abundance";35030672,2977262
"HD";2017;3;"obs";7;3;"richness";8
"HD";2017;3;"obs";7;3;"evenness";1,01711232341769
"HD";2017;3;"obs";7;4;"abundance";9933625427,76705
"HD";2017;3;"obs";7;4;"richness";6
"HD";2017;3;"obs";7;4;"evenness";1,00394963778114
"HD";2017;3;"obs";7;5;"abundance";2821357650274,58
"HD";2017;3;"obs";7;5;"richness";6
"HD";2017;3;"obs";7;5;"evenness";1,00088228289494
"HD";2017;3;"obs";7;6;"abundance";801563543966108
"HD";2017;3;"obs";7;6;"richness";4
"HD";2017;3;"obs";7;6;"evenness";1,00018257696084
"HD";2017;3;"obs";7;7;"abundance";227741897639912896
"HD";2017;3;"obs";7;7;"richness";5
"HD";2017;3;"obs";7;7;"evenness";1,0000390805078
"HD";2017;3;"obs";7;8;"abundance";64707142566933757952
"HD";2017;3;"obs";7;8;"richness";5
"HD";2017;3;"obs";7;8;"evenness";1,0000082422796
"HD";2017;3;"obs";7;9;"abundance";1,83849449285843e+22
"HD";2017;3;"obs";7;9;"richness";4
"HD";2017;3;"obs";7;9;"evenness";1,00000171706385
"HD";2017;3;"obs";7;10;"abundance";5,22363228627101e+24
"HD";2017;3;"obs";7;10;"richness";4
"HD";2017;3;"obs";7;10;"evenness";1,00000034932527
"HD";2017;3;"obs";7;11;"abundance";1,48416740894056e+27
"HD";2017;3;"obs";7;11;"richness";4
"HD";2017;3;"obs";7;11;"evenness";1,00000006945274
"HD";2017;3;"obs";7;12;"abundance";4,21689890185801e+29
"HD";2017;3;"obs";7;12;"richness";4
"HD";2017;3;"obs";7;12;"evenness";1,00000001412814
