"year.predicted";"plot";"type";"intensity";"timestep";"metric";"value"
2016;3;"ia";7;5;"richness";7
2016;3;"ia";7;5;"evenness";1,80778624782763
2016;3;"ia";7;10;"abundance";1,37576572380615e+27
2016;3;"ia";7;10;"richness";7
2016;3;"ia";7;10;"evenness";1,06962834681504
2016;3;"ia";7;15;"abundance";1,35773500925685e+42
2016;3;"ia";7;15;"richness";7
2016;3;"ia";7;15;"evenness";1,00636377189349
2016;3;"ia";7;20;"abundance";1,35484777725155e+57
2016;3;"ia";7;20;"richness";7
2016;3;"ia";7;20;"evenness";1,00052472868793
2016;3;"ia";8;2;"abundance";157738,56281983
2016;3;"ia";8;2;"richness";10
2016;3;"ia";8;2;"evenness";5,23193748674109
2016;3;"ia";8;5;"abundance";1387641462280,51
2016;3;"ia";8;5;"richness";7
2016;3;"ia";8;5;"evenness";1,85849644748367
2016;3;"ia";8;10;"abundance";1,10506126741224e+27
2016;3;"ia";8;10;"richness";7
2016;3;"ia";8;10;"evenness";1,07741671595155
2016;3;"ia";8;15;"abundance";1,08883456835453e+42
2016;3;"ia";8;15;"richness";7
2016;3;"ia";8;15;"evenness";1,00712313179138
2016;3;"ia";8;20;"abundance";1,08641065519186e+57
2016;3;"ia";8;20;"richness";7
2016;3;"ia";8;20;"evenness";1,00058958447309
2016;3;"ia";9;2;"abundance";155101,959225595
2016;3;"ia";9;2;"richness";10
2016;3;"ia";9;2;"evenness";5,24945001481754
2016;3;"ia";9;5;"abundance";1096010625963,22
2016;3;"ia";9;5;"richness";9
2016;3;"ia";9;5;"evenness";1,94075522494342
2016;3;"ia";9;10;"abundance";8,42342656767852e+26
2016;3;"ia";9;10;"richness";7
2016;3;"ia";9;10;"evenness";1,08987831328133
2016;3;"ia";9;15;"abundance";8,27788568974152e+41
2016;3;"ia";9;15;"richness";7
2016;3;"ia";9;15;"evenness";1,0083499684355
2016;3;"ia";9;20;"abundance";8,25809651484435e+56
2016;3;"ia";9;20;"richness";7
2016;3;"ia";9;20;"evenness";1,00069496422571
2016;3;"ia";10;2;"abundance";153342,79637821
2016;3;"ia";10;2;"richness";10
2016;3;"ia";10;2;"evenness";5,27493705360427
2016;3;"ia";10;5;"abundance";839199243338,542
2016;3;"ia";10;5;"richness";9
2016;3;"ia";10;5;"evenness";2,05874255594007
2016;3;"ia";10;10;"abundance";6,07931348633824e+26
2016;3;"ia";10;10;"richness";9
2016;3;"ia";10;10;"evenness";1,11077794790535
2016;3;"ia";10;15;"abundance";5,94676022306225e+41
2016;3;"ia";10;15;"richness";8
2016;3;"ia";10;15;"evenness";1,01044069607797
2016;3;"ia";10;20;"abundance";5,9308251567924e+56
2016;3;"ia";10;20;"richness";8
2016;3;"ia";10;20;"evenness";1,00087605455072
2016;3;"id";1;2;"abundance";212152,844664464
2016;3;"id";1;2;"richness";10
2016;3;"id";1;2;"evenness";5,29083697261167
2016;3;"id";1;5;"abundance";2936498919029,08
2016;3;"id";1;5;"richness";7
2016;3;"id";1;5;"evenness";2,4403116216483
2016;3;"id";1;10;"abundance";2,0572382884479e+27
2016;3;"id";1;10;"richness";7
2016;3;"id";1;10;"evenness";1,07246469824172
2016;3;"id";1;15;"abundance";2,02933570898631e+42
2016;3;"id";1;15;"richness";7
2016;3;"id";1;15;"evenness";1,00653657276157
2016;3;"id";1;20;"abundance";2,02497476892349e+57
2016;3;"id";1;20;"richness";7
2016;3;"id";1;20;"evenness";1,00053936787949
2016;3;"id";2;2;"abundance";170175,082775298
2016;3;"id";2;2;"richness";10
2016;3;"id";2;2;"evenness";5,36726844705203
2016;3;"id";2;5;"abundance";207147,219829965
2016;3;"id";2;5;"richness";6
2016;3;"id";2;5;"evenness";2,52238747979202
2016;3;"id";2;10;"abundance";261016,029196148
2016;3;"id";2;10;"richness";5
2016;3;"id";2;10;"evenness";1,66941923839512
2016;3;"id";2;15;"abundance";46641,7468511455
2016;3;"id";2;15;"richness";7
2016;3;"id";2;15;"evenness";1,52325695795164
2016;3;"id";2;20;"abundance";56755,2735593381
2016;3;"id";2;20;"richness";6
2016;3;"id";2;20;"evenness";1,05322387189387
2016;3;"id";3;2;"abundance";138054,413928589
2016;3;"id";3;2;"richness";10
2016;3;"id";3;2;"evenness";5,45071904025938
2016;3;"id";3;5;"abundance";12105,9919137764
2016;3;"id";3;5;"richness";6
2016;3;"id";3;5;"evenness";1,22099446670774
2016;3;"id";3;10;"abundance";16726,5593060748
2016;3;"id";3;10;"richness";5
2016;3;"id";3;10;"evenness";1,33433694336287
2016;3;"id";3;15;"abundance";13941,0441647947
2016;3;"id";3;15;"richness";8
2016;3;"id";3;15;"evenness";1,3225193051361
2016;3;"id";3;20;"abundance";12194,0898362665
2016;3;"id";3;20;"richness";2
2016;3;"id";3;20;"evenness";1,00000292867975
2016;3;"id";4;2;"abundance";113341,135278509
2016;3;"id";4;2;"richness";10
2016;3;"id";4;2;"evenness";5,54675348387272
2016;3;"id";4;5;"abundance";798,256356935413
2016;3;"id";4;5;"richness";6
2016;3;"id";4;5;"evenness";1,04014739525926
2016;3;"id";4;10;"abundance";18068,9793384667
2016;3;"id";4;10;"richness";7
2016;3;"id";4;10;"evenness";1,32504803197805
2016;3;"id";4;15;"abundance";27632,755426575
2016;3;"id";4;15;"richness";5
2016;3;"id";4;15;"evenness";1,99039751854758
2016;3;"id";4;20;"abundance";5009,00120119345
2016;3;"id";4;20;"richness";4
2016;3;"id";4;20;"evenness";1,02202703390309
2016;3;"id";5;2;"abundance";94287,1558950193
2016;3;"id";5;2;"richness";10
2016;3;"id";5;2;"evenness";5,66072160172868
2016;3;"id";5;5;"abundance";73,1535348622761
2016;3;"id";5;5;"richness";7
2016;3;"id";5;5;"evenness";1,74469234965049
2016;3;"id";5;10;"abundance";36154,0295655335
2016;3;"id";5;10;"richness";6
2016;3;"id";5;10;"evenness";1,7345784070467
2016;3;"id";5;15;"abundance";15460,2856410369
2016;3;"id";5;15;"richness";7
2016;3;"id";5;15;"evenness";2,2623198854589
2016;3;"id";5;20;"abundance";20454,0296149885
2016;3;"id";5;20;"richness";3
2016;3;"id";5;20;"evenness";1,00030942623388
2016;3;"id";6;2;"abundance";79641,7387357668
2016;3;"id";6;2;"richness";10
2016;3;"id";6;2;"evenness";5,7960115313429
2016;3;"id";6;5;"abundance";1324,14772548103
2016;3;"id";6;5;"richness";8
2016;3;"id";6;5;"evenness";2,37420237055772
2016;3;"id";6;10;"abundance";46115,7757835307
2016;3;"id";6;10;"richness";7
2016;3;"id";6;10;"evenness";1,65291489965887
2016;3;"id";6;15;"abundance";22094,2016674421
2016;3;"id";6;15;"richness";6
2016;3;"id";6;15;"evenness";1,233133446981
2016;3;"id";6;20;"abundance";13022,4449823311
2016;3;"id";6;20;"richness";4
2016;3;"id";6;20;"evenness";1,00027373745612
2016;3;"id";7;2;"abundance";68518,6396467568
2016;3;"id";7;2;"richness";10
2016;3;"id";7;2;"evenness";5,95027468598839
2016;3;"id";7;5;"abundance";605,618611430897
2016;3;"id";7;5;"richness";9
2016;3;"id";7;5;"evenness";2,95652766042736
2016;3;"id";7;10;"abundance";25277,2256570197
2016;3;"id";7;10;"richness";7
2016;3;"id";7;10;"evenness";1,09965183141931
2016;3;"id";7;15;"abundance";7593,21706757754
2016;3;"id";7;15;"richness";4
2016;3;"id";7;15;"evenness";1,00413677957572
2016;3;"id";7;20;"abundance";3543,185915241
2016;3;"id";7;20;"richness";3
2016;3;"id";7;20;"evenness";1,00001399667337
2016;3;"id";8;2;"abundance";60312,4842507702
2016;3;"id";8;2;"richness";10
2016;3;"id";8;2;"evenness";6,10885687326293
2016;3;"id";8;5;"abundance";354,861953402804
2016;3;"id";8;5;"richness";9
2016;3;"id";8;5;"evenness";3,30755202901417
2016;3;"id";8;10;"abundance";20484,7191868321
2016;3;"id";8;10;"richness";8
2016;3;"id";8;10;"evenness";1,48474716362788
2016;3;"id";8;15;"abundance";16113,1232853927
2016;3;"id";8;15;"richness";5
2016;3;"id";8;15;"evenness";1,69435691950525
2016;3;"id";8;20;"abundance";6799,35544478665
2016;3;"id";8;20;"richness";5
2016;3;"id";8;20;"evenness";1,00015319597978
2016;3;"id";9;2;"abundance";54652,2569914197
2016;3;"id";9;2;"richness";10
2016;3;"id";9;2;"evenness";6,23627856861027
2016;3;"id";9;5;"abundance";2046,18066643001
2016;3;"id";9;5;"richness";9
2016;3;"id";9;5;"evenness";1,41489041612452
2016;3;"id";9;10;"abundance";17289,4969530452
2016;3;"id";9;10;"richness";8
2016;3;"id";9;10;"evenness";2,05478428059407
2016;3;"id";9;15;"abundance";33,5262381597305
2016;3;"id";9;15;"richness";4
2016;3;"id";9;15;"evenness";2,26002243166299
2016;3;"id";9;20;"abundance";2191,7603673949
2016;3;"id";9;20;"richness";6
2016;3;"id";9;20;"evenness";1,44871876994695
2016;3;"id";10;2;"abundance";51387,3780569046
2016;3;"id";10;2;"richness";10
2016;3;"id";10;2;"evenness";6,27135363482609
2016;3;"id";10;5;"abundance";423,923236186297
2016;3;"id";10;5;"richness";9
2016;3;"id";10;5;"evenness";1,42798955608059
2016;3;"id";10;10;"abundance";24507,3253026837
2016;3;"id";10;10;"richness";9
2016;3;"id";10;10;"evenness";2,7751687354732
2016;3;"id";10;15;"abundance";2803,56641816062
2016;3;"id";10;15;"richness";5
2016;3;"id";10;15;"evenness";1,06624935817024
2016;3;"id";10;20;"abundance";577,969861633707
2016;3;"id";10;20;"richness";5
2016;3;"id";10;20;"evenness";1,39901397634624
2016;3;"obs";1;2;"abundance";212152,844664464
2016;3;"obs";1;2;"richness";10
2016;3;"obs";1;2;"evenness";5,29083697261167
2016;3;"obs";1;5;"abundance";2936498919029,08
2016;3;"obs";1;5;"richness";7
2016;3;"obs";1;5;"evenness";2,4403116216483
2016;3;"obs";1;10;"abundance";2,0572382884479e+27
2016;3;"obs";1;10;"richness";7
2016;3;"obs";1;10;"evenness";1,07246469824172
2016;3;"obs";1;15;"abundance";2,02933570898631e+42
2016;3;"obs";1;15;"richness";7
2016;3;"obs";1;15;"evenness";1,00653657276157
2016;3;"obs";1;20;"abundance";2,02497476892349e+57
2016;3;"obs";1;20;"richness";7
2016;3;"obs";1;20;"evenness";1,00053936787949
2016;3;"obs";2;2;"abundance";212152,844664464
2016;3;"obs";2;2;"richness";10
2016;3;"obs";2;2;"evenness";5,29083697261167
2016;3;"obs";2;5;"abundance";2936498919029,08
2016;3;"obs";2;5;"richness";7
2016;3;"obs";2;5;"evenness";2,4403116216483
2016;3;"obs";2;10;"abundance";2,0572382884479e+27
2016;3;"obs";2;10;"richness";7
2016;3;"obs";2;10;"evenness";1,07246469824172
2016;3;"obs";2;15;"abundance";2,02933570898631e+42
2016;3;"obs";2;15;"richness";7
2016;3;"obs";2;15;"evenness";1,00653657276157
2016;3;"obs";2;20;"abundance";2,02497476892349e+57
2016;3;"obs";2;20;"richness";7
2016;3;"obs";2;20;"evenness";1,00053936787949
2016;3;"obs";3;2;"abundance";212152,844664464
2016;3;"obs";3;2;"richness";10
2016;3;"obs";3;2;"evenness";5,29083697261167
2016;3;"obs";3;5;"abundance";2936498919029,08
2016;3;"obs";3;5;"richness";7
2016;3;"obs";3;5;"evenness";2,4403116216483
2016;3;"obs";3;10;"abundance";2,0572382884479e+27
2016;3;"obs";3;10;"richness";7
2016;3;"obs";3;10;"evenness";1,07246469824172
2016;3;"obs";3;15;"abundance";2,02933570898631e+42
2016;3;"obs";3;15;"richness";7
2016;3;"obs";3;15;"evenness";1,00653657276157
2016;3;"obs";3;20;"abundance";2,02497476892349e+57
2016;3;"obs";3;20;"richness";7
2016;3;"obs";3;20;"evenness";1,00053936787949
2016;3;"obs";4;2;"abundance";212152,844664464
2016;3;"obs";4;2;"richness";10
2016;3;"obs";4;2;"evenness";5,29083697261167
2016;3;"obs";4;5;"abundance";2936498919029,08
2016;3;"obs";4;5;"richness";7
2016;3;"obs";4;5;"evenness";2,4403116216483
2016;3;"obs";4;10;"abundance";2,0572382884479e+27
2016;3;"obs";4;10;"richness";7
2016;3;"obs";4;10;"evenness";1,07246469824172
2016;3;"obs";4;15;"abundance";2,02933570898631e+42
2016;3;"obs";4;15;"richness";7
2016;3;"obs";4;15;"evenness";1,00653657276157
2016;3;"obs";4;20;"abundance";2,02497476892349e+57
2016;3;"obs";4;20;"richness";7
2016;3;"obs";4;20;"evenness";1,00053936787949
2016;3;"obs";5;2;"abundance";212152,844664464
2016;3;"obs";5;2;"richness";10
2016;3;"obs";5;2;"evenness";5,29083697261167
2016;3;"obs";5;5;"abundance";2936498919029,08
2016;3;"obs";5;5;"richness";7
2016;3;"obs";5;5;"evenness";2,4403116216483
2016;3;"obs";5;10;"abundance";2,0572382884479e+27
2016;3;"obs";5;10;"richness";7
2016;3;"obs";5;10;"evenness";1,07246469824172
2016;3;"obs";5;15;"abundance";2,02933570898631e+42
2016;3;"obs";5;15;"richness";7
2016;3;"obs";5;15;"evenness";1,00653657276157
2016;3;"obs";5;20;"abundance";2,02497476892349e+57
2016;3;"obs";5;20;"richness";7
2016;3;"obs";5;20;"evenness";1,00053936787949
2016;3;"obs";6;2;"abundance";212152,844664464
2016;3;"obs";6;2;"richness";10
2016;3;"obs";6;2;"evenness";5,29083697261167
2016;3;"obs";6;5;"abundance";2936498919029,08
2016;3;"obs";6;5;"richness";7
2016;3;"obs";6;5;"evenness";2,4403116216483
2016;3;"obs";6;10;"abundance";2,0572382884479e+27
2016;3;"obs";6;10;"richness";7
2016;3;"obs";6;10;"evenness";1,07246469824172
2016;3;"obs";6;15;"abundance";2,02933570898631e+42
2016;3;"obs";6;15;"richness";7
2016;3;"obs";6;15;"evenness";1,00653657276157
2016;3;"obs";6;20;"abundance";2,02497476892349e+57
2016;3;"obs";6;20;"richness";7
2016;3;"obs";6;20;"evenness";1,00053936787949
2016;3;"obs";7;2;"abundance";212152,844664464
2016;3;"obs";7;2;"richness";10
2016;3;"obs";7;2;"evenness";5,29083697261167
2016;3;"obs";7;5;"abundance";2936498919029,08
2016;3;"obs";7;5;"richness";7
2016;3;"obs";7;5;"evenness";2,4403116216483
2016;3;"obs";7;10;"abundance";2,0572382884479e+27
2016;3;"obs";7;10;"richness";7
2016;3;"obs";7;10;"evenness";1,07246469824172
2016;3;"obs";7;15;"abundance";2,02933570898631e+42
2016;3;"obs";7;15;"richness";7
2016;3;"obs";7;15;"evenness";1,00653657276157
2016;3;"obs";7;20;"abundance";2,02497476892349e+57
2016;3;"obs";7;20;"richness";7
2016;3;"obs";7;20;"evenness";1,00053936787949
2016;3;"obs";8;2;"abundance";212152,844664464
2016;3;"obs";8;2;"richness";10
2016;3;"obs";8;2;"evenness";5,29083697261167
2016;3;"obs";8;5;"abundance";2936498919029,08
2016;3;"obs";8;5;"richness";7
2016;3;"obs";8;5;"evenness";2,4403116216483
2016;3;"obs";8;10;"abundance";2,0572382884479e+27
2016;3;"obs";8;10;"richness";7
2016;3;"obs";8;10;"evenness";1,07246469824172
2016;3;"obs";8;15;"abundance";2,02933570898631e+42
2016;3;"obs";8;15;"richness";7
2016;3;"obs";8;15;"evenness";1,00653657276157
2016;3;"obs";8;20;"abundance";2,02497476892349e+57
2016;3;"obs";8;20;"richness";7
2016;3;"obs";8;20;"evenness";1,00053936787949
2016;3;"obs";9;2;"abundance";212152,844664464
2016;3;"obs";9;2;"richness";10
2016;3;"obs";9;2;"evenness";5,29083697261167
2016;3;"obs";9;5;"abundance";2936498919029,08
2016;3;"obs";9;5;"richness";7
2016;3;"obs";9;5;"evenness";2,4403116216483
2016;3;"obs";9;10;"abundance";2,0572382884479e+27
2016;3;"obs";9;10;"richness";7
2016;3;"obs";9;10;"evenness";1,07246469824172
2016;3;"obs";9;15;"abundance";2,02933570898631e+42
2016;3;"obs";9;15;"richness";7
2016;3;"obs";9;15;"evenness";1,00653657276157
2016;3;"obs";9;20;"abundance";2,02497476892349e+57
2016;3;"obs";9;20;"richness";7
2016;3;"obs";9;20;"evenness";1,00053936787949
2016;3;"obs";10;2;"abundance";212152,844664464
2016;3;"obs";10;2;"richness";10
2016;3;"obs";10;2;"evenness";5,29083697261167
2016;3;"obs";10;5;"abundance";2936498919029,08
2016;3;"obs";10;5;"richness";7
2016;3;"obs";10;5;"evenness";2,4403116216483
2016;3;"obs";10;10;"abundance";2,0572382884479e+27
2016;3;"obs";10;10;"richness";7
2016;3;"obs";10;10;"evenness";1,07246469824172
2016;3;"obs";10;15;"abundance";2,02933570898631e+42
2016;3;"obs";10;15;"richness";7
2016;3;"obs";10;15;"evenness";1,00653657276157
2016;3;"obs";10;20;"abundance";2,02497476892349e+57
2016;3;"obs";10;20;"richness";7
2016;3;"obs";10;20;"evenness";1,00053936787949
2016;4;"dd";1;2;"abundance";266228,884267301
2016;4;"dd";1;2;"richness";15
2016;4;"dd";1;2;"evenness";3,54909964881349
2016;4;"dd";1;5;"abundance";1984827681526,71
2016;4;"dd";1;5;"richness";7
2016;4;"dd";1;5;"evenness";1,315127046676
2016;4;"dd";1;10;"abundance";3,42323017704598e+26
2016;4;"dd";1;10;"richness";7
2016;4;"dd";1;10;"evenness";1,00160706448463
2016;4;"dd";1;15;"abundance";6,39569465515247e+40
2016;4;"dd";1;15;"richness";7
2016;4;"dd";1;15;"evenness";1,00000835787612
2016;4;"dd";1;20;"abundance";1,19511781583488e+55
2016;4;"dd";1;20;"richness";6
2016;4;"dd";1;20;"evenness";1,00000003759589
2016;4;"dd";2;2;"abundance";246957,519458515
2016;4;"dd";2;2;"richness";15
2016;4;"dd";2;2;"evenness";3,66525752446004
2016;4;"dd";2;5;"abundance";242289,642382161
2016;4;"dd";2;5;"richness";7
2016;4;"dd";2;5;"evenness";3,33120481191553
2016;4;"dd";2;10;"abundance";75222,4692671173
2016;4;"dd";2;10;"richness";7
2016;4;"dd";2;10;"evenness";2,16438797585507
2016;4;"dd";2;15;"abundance";117720,277488775
2016;4;"dd";2;15;"richness";7
2016;4;"dd";2;15;"evenness";2,53425560835308
2016;4;"dd";2;20;"abundance";37814,6789821979
2016;4;"dd";2;20;"richness";7
2016;4;"dd";2;20;"evenness";4,07104149442734
2016;4;"dd";3;2;"abundance";229833,890860301
2016;4;"dd";3;2;"richness";15
2016;4;"dd";3;2;"evenness";3,78956055941133
2016;4;"dd";3;5;"abundance";161483,751036016
2016;4;"dd";3;5;"richness";8
2016;4;"dd";3;5;"evenness";3,20758090564635
2016;4;"dd";3;10;"abundance";98268,9573503495
2016;4;"dd";3;10;"richness";7
2016;4;"dd";3;10;"evenness";2,80871941982842
2016;4;"dd";3;15;"abundance";21078,052308492
2016;4;"dd";3;15;"richness";7
2016;4;"dd";3;15;"evenness";1,80526824510926
2016;4;"dd";3;20;"abundance";63019,0100394359
2016;4;"dd";3;20;"richness";7
2016;4;"dd";3;20;"evenness";4,58667261621387
2016;4;"dd";4;2;"abundance";214616,819448644
2016;4;"dd";4;2;"richness";15
2016;4;"dd";4;2;"evenness";3,92287034119251
2016;4;"dd";4;5;"abundance";152019,343550598
2016;4;"dd";4;5;"richness";8
2016;4;"dd";4;5;"evenness";2,03216851076577
2016;4;"dd";4;10;"abundance";26498,8696300695
2016;4;"dd";4;10;"richness";7
2016;4;"dd";4;10;"evenness";4,04757627229817
2016;4;"dd";4;15;"abundance";12266,3923209504
2016;4;"dd";4;15;"richness";6
2016;4;"dd";4;15;"evenness";3,3313571902993
2016;4;"dd";4;20;"abundance";51605,866685739
2016;4;"dd";4;20;"richness";6
2016;4;"dd";4;20;"evenness";3,82043870629283
2016;4;"dd";5;2;"abundance";201105,403481738
2016;4;"dd";5;2;"richness";15
2016;4;"dd";5;2;"evenness";4,06622958363705
2016;4;"dd";5;5;"abundance";55638,2616294714
2016;4;"dd";5;5;"richness";8
2016;4;"dd";5;5;"evenness";3,34953773066974
2016;4;"dd";5;10;"abundance";20687,0355226669
2016;4;"dd";5;10;"richness";6
2016;4;"dd";5;10;"evenness";4,14452603445322
2016;4;"dd";5;15;"abundance";29777,5714962943
2016;4;"dd";5;15;"richness";7
2016;4;"dd";5;15;"evenness";3,9550532742146
2016;4;"dd";5;20;"abundance";43352,5251649339
2016;4;"dd";5;20;"richness";7
2016;4;"dd";5;20;"evenness";3,59942379781837
2016;4;"dd";6;2;"abundance";189136,272968373
2016;4;"dd";6;2;"richness";15
2016;4;"dd";6;2;"evenness";4,22088063571783
2016;4;"dd";6;5;"abundance";46819,6693829204
2016;4;"dd";6;5;"richness";8
2016;4;"dd";6;5;"evenness";3,81146446910726
2016;4;"dd";6;10;"abundance";58167,1780988364
2016;4;"dd";6;10;"richness";7
2016;4;"dd";6;10;"evenness";3,240739237237
2016;4;"dd";6;15;"abundance";15336,4606076711
2016;4;"dd";6;15;"richness";7
2016;4;"dd";6;15;"evenness";4,14162979956264
2016;4;"dd";6;20;"abundance";15932,1679339961
2016;4;"dd";6;20;"richness";6
2016;4;"dd";6;20;"evenness";3,75016182596037
2016;4;"dd";7;2;"abundance";178582,822211934
2016;4;"dd";7;2;"richness";15
2016;4;"dd";7;2;"evenness";4,38825459142682
2016;4;"dd";7;5;"abundance";37858,5871220508
2016;4;"dd";7;5;"richness";8
2016;4;"dd";7;5;"evenness";4,21617994236443
2016;4;"dd";7;10;"abundance";39275,1842938114
2016;4;"dd";7;10;"richness";6
2016;4;"dd";7;10;"evenness";3,32479670687153
2016;4;"dd";7;15;"abundance";22338,1808987975
2016;4;"dd";7;15;"richness";7
2016;4;"dd";7;15;"evenness";3,53539831482217
2016;4;"dd";7;20;"abundance";33024,3724798335
2016;4;"dd";7;20;"richness";7
2016;4;"dd";7;20;"evenness";4,82337540667982
2016;4;"dd";8;2;"abundance";169357,035234169
2016;4;"dd";8;2;"richness";15
2016;4;"dd";8;2;"evenness";4,56988474658372
2016;4;"dd";8;5;"abundance";28118,040697125
2016;4;"dd";8;5;"richness";7
2016;4;"dd";8;5;"evenness";4,56011043599753
2016;4;"dd";8;10;"abundance";37846,2393568051
2016;4;"dd";8;10;"richness";7
2016;4;"dd";8;10;"evenness";3,3940168280666
2016;4;"dd";8;15;"abundance";14754,8705818868
2016;4;"dd";8;15;"richness";7
2016;4;"dd";8;15;"evenness";4,98612668534179
2016;4;"dd";8;20;"abundance";23597,1449738795
2016;4;"dd";8;20;"richness";7
2016;4;"dd";8;20;"evenness";5,21204724239743
2016;4;"dd";9;2;"abundance";161415,004848241
2016;4;"dd";9;2;"richness";15
2016;4;"dd";9;2;"evenness";4,76714364444448
2016;4;"dd";9;5;"abundance";32416,1321146684
2016;4;"dd";9;5;"richness";7
2016;4;"dd";9;5;"evenness";4,03314193845713
2016;4;"dd";9;10;"abundance";39881,7968688162
2016;4;"dd";9;10;"richness";7
2016;4;"dd";9;10;"evenness";5,55532333661634
2016;4;"dd";9;15;"abundance";12495,7876698119
2016;4;"dd";9;15;"richness";7
2016;4;"dd";9;15;"evenness";4,99056039377366
2016;4;"dd";9;20;"abundance";28854,0981603509
2016;4;"dd";9;20;"richness";7
2016;4;"dd";9;20;"evenness";4,96626539811158
2016;4;"dd";10;2;"abundance";154768,03640406
2016;4;"dd";10;2;"richness";15
2016;4;"dd";10;2;"evenness";4,98059433307824
2016;4;"dd";10;5;"abundance";36554,3116492092
2016;4;"dd";10;5;"richness";7
2016;4;"dd";10;5;"evenness";4,12304329760375
2016;4;"dd";10;10;"abundance";19832,2715511376
2016;4;"dd";10;10;"richness";6
2016;4;"dd";10;10;"evenness";4,43485035090651
2016;4;"dd";10;15;"abundance";9604,52833522009
2016;4;"dd";10;15;"richness";7
2016;4;"dd";10;15;"evenness";4,75018435391836
2016;4;"dd";10;20;"abundance";28386,0767234225
2016;4;"dd";10;20;"richness";8
2016;4;"dd";10;20;"evenness";5,04267312121756
2016;4;"ia";1;2;"abundance";266228,884267301
2016;4;"ia";1;2;"richness";15
2016;4;"ia";1;2;"evenness";3,54909964881349
2016;4;"ia";1;5;"abundance";1984827681526,71
2016;4;"ia";1;5;"richness";7
2016;4;"ia";1;5;"evenness";1,315127046676
2016;4;"ia";1;10;"abundance";3,42323017704598e+26
2016;4;"ia";1;10;"richness";7
2016;4;"ia";1;10;"evenness";1,00160706448463
2016;4;"ia";1;15;"abundance";6,39569465515247e+40
2016;4;"ia";1;15;"richness";7
2016;4;"ia";1;15;"evenness";1,00000835787612
2016;4;"ia";1;20;"abundance";1,19511781583488e+55
2016;4;"ia";1;20;"richness";6
2016;4;"ia";1;20;"evenness";1,00000003759589
2016;4;"ia";2;2;"abundance";243960,11341811
2016;4;"ia";2;2;"richness";15
2016;4;"ia";2;2;"evenness";3,61138873782052
2016;4;"ia";2;5;"abundance";308359344987,12
2016;4;"ia";2;5;"richness";6
2016;4;"ia";2;5;"evenness";1,86073784598459
2016;4;"ia";2;10;"abundance";1,57677785537731e+25
2016;4;"ia";2;10;"richness";7
2016;4;"ia";2;10;"evenness";1,05105968015517
2016;4;"ia";2;15;"abundance";2,92096483626624e+39
2016;4;"ia";2;15;"richness";7
2016;4;"ia";2;15;"evenness";1,00032869676206
2016;4;"ia";2;20;"abundance";5,4580454544984e+53
2016;4;"ia";2;20;"richness";7
2016;4;"ia";2;20;"evenness";1,00000161684378
2016;4;"ia";3;2;"abundance";225778,881197875
2016;4;"ia";3;2;"richness";15
2016;4;"ia";3;2;"evenness";3,67433099277891
2016;4;"ia";3;5;"abundance";253661425389,04
2016;4;"ia";3;5;"richness";6
2016;4;"ia";3;5;"evenness";1,2011085243642
2016;4;"ia";3;10;"abundance";1,40545451219913e+24
2016;4;"ia";3;10;"richness";7
2016;4;"ia";3;10;"evenness";1,40439557617623
2016;4;"ia";3;15;"abundance";2,34735113621323e+38
2016;4;"ia";3;15;"richness";7
2016;4;"ia";3;15;"evenness";1,0034658272679
2016;4;"ia";3;20;"abundance";4,38462006643866e+52
2016;4;"ia";3;20;"richness";7
2016;4;"ia";3;20;"evenness";1,00001870196408
2016;4;"ia";4;2;"abundance";210797,223620069
2016;4;"ia";4;2;"richness";15
2016;4;"ia";4;2;"evenness";3,73723402436706
2016;4;"ia";4;5;"abundance";269305277443,797
2016;4;"ia";4;5;"richness";7
2016;4;"ia";4;5;"evenness";1,09688991102285
2016;4;"ia";4;10;"abundance";2,54551602081202e+23
2016;4;"ia";4;10;"richness";7
2016;4;"ia";4;10;"evenness";1,92964686220783
2016;4;"ia";4;15;"abundance";1,73186960757155e+37
2016;4;"ia";4;15;"richness";7
2016;4;"ia";4;15;"evenness";1,03601817330263
2016;4;"ia";4;20;"abundance";3,21768292113366e+51
2016;4;"ia";4;20;"richness";7
2016;4;"ia";4;20;"evenness";1,00022526264296
2016;4;"ia";5;2;"abundance";198358,805641653
2016;4;"ia";5;2;"richness";15
2016;4;"ia";5;2;"evenness";3,80000264229381
2016;4;"ia";5;5;"abundance";288612422290,235
2016;4;"ia";5;5;"richness";8
2016;4;"ia";5;5;"evenness";1,10343713627759
2016;4;"ia";5;10;"abundance";1,80503151669896e+23
2016;4;"ia";5;10;"richness";7
2016;4;"ia";5;10;"evenness";1,18280154742914
2016;4;"ia";5;15;"abundance";1,39955529739862e+36
2016;4;"ia";5;15;"richness";7
2016;4;"ia";5;15;"evenness";1,308569379897
2016;4;"ia";5;20;"abundance";2,41711684400876e+50
2016;4;"ia";5;20;"richness";7
2016;4;"ia";5;20;"evenness";1,00249077877786
2016;4;"ia";6;2;"abundance";187972,566656564
2016;4;"ia";6;2;"richness";15
2016;4;"ia";6;2;"evenness";3,86304382486056
2016;4;"ia";6;5;"abundance";305022050729,919
2016;4;"ia";6;5;"richness";9
2016;4;"ia";6;5;"evenness";1,12260787991388
2016;4;"ia";6;10;"abundance";1,83067913110829e+23
2016;4;"ia";6;10;"richness";7
2016;4;"ia";6;10;"evenness";1,02481916028992
