"year";"plot";"SAD.model";"sp";"rel.abund";"sp.rank"
2016;2;"only.niche";"SASO";0,130153201208889;3
2016;2;"only.niche";"MESU";0,113198029189637;4
2016;2;"only.niche";"BEMA";0,111278435788596;5
2016;2;"only.niche";"HOMA";0,0783280551287254;6
2016;2;"only.niche";"PLCO";0,0599649426402308;7
2016;2;"only.niche";"SCLA";0,0194063734260359;8
2016;2;"only.niche";"PAIN";0,00462248376321874;9
2016;3;"only.niche";"CHFU";0,401934981441319;1
2016;3;"only.niche";"LEMA";0,196975684629804;2
2016;3;"only.niche";"HOMA";0,139463215271571;3
2016;3;"only.niche";"PLCO";0,106466440969366;4
2016;3;"only.niche";"BEMA";0,0900854494518537;5
2016;3;"only.niche";"SCLA";0,0332440134856762;6
2016;3;"only.niche";"MESU";0,0274640820302607;7
2016;3;"only.niche";"PAIN";0,0043661327201481;8
2016;4;"only.niche";"MESU";0,231302265169167;1
2016;4;"only.niche";"SASO";0,181783736130445;2
2016;4;"only.niche";"LEMA";0,162727530436691;3
2016;4;"only.niche";"MEEL";0,127752807878885;4
2016;4;"only.niche";"BEMA";0,115400300832639;5
2016;4;"only.niche";"HOMA";0,0854755489884424;6
2016;4;"only.niche";"PLCO";0,0641527948485178;7
2016;4;"only.niche";"SCLA";0,0279723284565718;8
2016;4;"only.niche";"PAIN";0,00343268725864117;9
2016;5;"only.niche";"CHFU";0,271275133413493;1
2016;5;"only.niche";"MESU";0,215135590308087;2
2016;5;"only.niche";"LEMA";0,145856454187545;3
2016;5;"only.niche";"MEEL";0,105843431565131;4
2016;5;"only.niche";"BEMA";0,10289471946351;5
2016;5;"only.niche";"HOMA";0,072707172296236;6
2016;5;"only.niche";"PLCO";0,0467163137084907;7
2016;5;"only.niche";"SCLA";0,039571185057508;8
2016;6;"only.niche";"MESU";0,190718832770997;1
2016;6;"only.niche";"LEMA";0,163939424844688;2
2016;6;"only.niche";"BEMA";0,106777047797739;3
2016;6;"only.niche";"SOAS";0,106026284440661;4
2016;6;"only.niche";"SASO";0,105379326128823;5
2016;6;"only.niche";"HOMA";0,104149731150691;6
2016;6;"only.niche";"MEEL";0,0966746945671089;7
2016;6;"only.niche";"PLCO";0,0850138880044193;8
2016;6;"only.niche";"SCLA";0,038200210399888;9
2016;6;"only.niche";"PAIN";0,00312055989498501;10
2016;7;"only.niche";"PUPA";0,28497410468594;1
2016;7;"only.niche";"CHFU";0,149756130039359;2
2016;7;"only.niche";"LEMA";0,134424688536932;3
2016;7;"only.niche";"MESU";0,121431580130243;4
2016;7;"only.niche";"SOAS";0,102696710881449;5
2016;7;"only.niche";"BEMA";0,0685900441155623;6
2016;7;"only.niche";"POMA";0,0504255896812172;7
2016;7;"only.niche";"HOMA";0,0416610465721926;8
2016;7;"only.niche";"SASO";0,0282813614932327;9
2016;7;"only.niche";"SCLA";0,0177587438638722;10
2016;8;"only.niche";"PUPA";0,229130371008322;1
2016;8;"only.niche";"CHFU";0,219133930988004;2
2016;8;"only.niche";"MESU";0,120883995681323;3
2016;8;"only.niche";"SOAS";0,0845676400122972;4
2016;8;"only.niche";"POMA";0,0814937820058455;5
2016;8;"only.niche";"BEMA";0,0734409894097652;6
2016;8;"only.niche";"HOMA";0,0591721678535007;7
2016;8;"only.niche";"SASO";0,0539263435470269;8
2016;8;"only.niche";"PLCO";0,0353965201352705;9
2016;8;"only.niche";"POMO";0,0208030617617042;10
2016;8;"only.niche";"SCLA";0,0195618505756072;11
2016;8;"only.niche";"PAIN";0,00248934702133284;12
2016;9;"only.niche";"SPRU";0,161507038792989;1
2016;9;"only.niche";"MESU";0,150380138620111;2
2016;9;"only.niche";"LEMA";0,145745468554595;3
2016;9;"only.niche";"SOAS";0,121619080059795;4
2016;9;"only.niche";"SASO";0,0929716276672397;5
2016;9;"only.niche";"BEMA";0,0882338428703703;6
2016;9;"only.niche";"POMO";0,0598972314124155;7
2016;9;"only.niche";"POMA";0,0551844502173953;8
2016;9;"only.niche";"PLCO";0,053912378304734;9
2016;9;"only.niche";"HOMA";0,0352993023222791;10
2016;9;"only.niche";"SCLA";0,0316373326201427;11
2016;9;"only.niche";"PAIN";0,00361210855793423;12
2017;1;"only.niche";"CHMI";0,273720348793709;1
2017;1;"only.niche";"PUPA";0,253747243441598;2
2017;1;"only.niche";"CETE";0,103014754357362;3
2017;1;"only.niche";"SASO";0,100006386418585;4
2017;1;"only.niche";"LEMA";0,0665214015968534;5
2017;1;"only.niche";"POMA";0,0501474855019188;6
2017;1;"only.niche";"HOMA";0,0494074285795169;7
2017;1;"only.niche";"BEMA";0,0451522946991729;8
2017;1;"only.niche";"PAIN";0,0297190319236726;9
2017;1;"only.niche";"MESU";0,0144461472373026;10
2017;1;"only.niche";"PLCO";0,0108295904824447;11
2017;1;"only.niche";"SCLA";0,00328788696786344;12
2017;2;"only.niche";"PUPA";0,26769268609889;1
2017;2;"only.niche";"CHMI";0,178471022306013;2
2017;2;"only.niche";"CHFU";0,154994168494223;3
2017;2;"only.niche";"CETE";0,149233665996694;4
2017;2;"only.niche";"BEMA";0,0509872016161433;5
2017;2;"only.niche";"LEMA";0,0383200602266832;6
2017;2;"only.niche";"SASO";0,0318608156284973;7
2017;2;"only.niche";"HOMA";0,0275340502365239;8
2017;2;"only.niche";"POMA";0,0267337073442303;9
2017;2;"only.niche";"MEEL";0,0227263316894962;10
2017;2;"only.niche";"MESU";0,0179801072704726;11
2017;2;"only.niche";"POMO";0,015392556081928;12
2017;2;"only.niche";"PAIN";0,0108543060768838;13
2017;2;"only.niche";"SCLA";0,00721932093332115;14
2017;3;"only.niche";"CHMI";0,253110470073707;1
2017;3;"only.niche";"CHFU";0,196474076557342;2
2017;3;"only.niche";"PUPA";0,18002890937905;3
2017;3;"only.niche";"CETE";0,109955221641362;4
2017;3;"only.niche";"LEMA";0,0570445615923407;5
2017;3;"only.niche";"HOMA";0,0424906886024905;6
2017;3;"only.niche";"POMA";0,0399809374839191;7
2017;3;"only.niche";"BEMA";0,0364276440099336;8
2017;3;"only.niche";"SASO";0,0361320104339237;9
2017;3;"only.niche";"POMO";0,0167366787145427;10
2017;3;"only.niche";"PAIN";0,0124200942833927;11
2017;3;"only.niche";"PLCO";0,00893073465439595;12
2017;3;"only.niche";"MESU";0,00605154554170634;13
2017;3;"only.niche";"SCLA";0,00421642703189382;14
2017;4;"only.niche";"PUPA";0,30526888337528;1
2017;4;"only.niche";"SPRU";0,251521335868501;2
2017;4;"only.niche";"CHFU";0,169337559428494;3
2017;4;"only.niche";"SASO";0,108100138780503;4
2017;4;"only.niche";"POMA";0,0567402862238193;5
2017;4;"only.niche";"LEMA";0,0462047883936882;6
2017;4;"only.niche";"HOMA";0,0309435381263605;7
2017;4;"only.niche";"PLCO";0,0126377323047995;8
2017;4;"only.niche";"POMO";0,0119731737357942;9
2017;4;"only.niche";"LYTR";0,00436385370725933;10
2017;4;"only.niche";"PAIN";0,0029087100555005;11
2017;5;"only.niche";"PUPA";0,266729119616436;1
2017;5;"only.niche";"SPRU";0,231275720143535;2
2017;5;"only.niche";"CETE";0,160587020685072;3
2017;5;"only.niche";"CHFU";0,109845685471944;4
2017;5;"only.niche";"BEMA";0,0594039497212292;5
2017;5;"only.niche";"SASO";0,0463531282158179;6
2017;5;"only.niche";"POMA";0,0397066465565258;7
2017;5;"only.niche";"LEMA";0,0376571773883697;8
2017;5;"only.niche";"HOMA";0,027979038028791;9
2017;5;"only.niche";"PLCO";0,00819371695091577;10
2017;5;"only.niche";"LYTR";0,00770413436586192;11
2017;5;"only.niche";"PAIN";0,00456466285550241;12
2017;6;"only.niche";"PUPA";0,523656247238918;1
2017;6;"only.niche";"SASO";0,137332130385867;2
2017;6;"only.niche";"POMA";0,116391478654305;3
2017;6;"only.niche";"LEMA";0,0887969948537046;4
2017;6;"only.niche";"HOMA";0,0784568436115887;5
2017;6;"only.niche";"PLCO";0,0400883283862007;6
2017;6;"only.niche";"LYTR";0,00839509951301629;7
2017;6;"only.niche";"PAIN";0,00688287735639929;8
2017;8;"only.niche";"PUPA";0,571400283684007;1
2017;8;"only.niche";"LYTR";0,229040651902362;2
2017;8;"only.niche";"POMA";0,199559064413631;3
2018;1;"only.niche";"PUPA";0,389056834878037;1
2018;1;"only.niche";"CETE";0,286298371073171;2
2018;1;"only.niche";"BEMA";0,0774748264450628;3
2018;1;"only.niche";"LEMA";0,0758004116524692;4
2018;1;"only.niche";"POMA";0,0687715779984041;5
2018;1;"only.niche";"SASO";0,0670527898544931;6
2018;1;"only.niche";"HOMA";0,0355451880983631;7
2018;2;"only.niche";"PUPA";0,403897143419389;1
2018;2;"only.niche";"CETE";0,282170497910526;2
2018;2;"only.niche";"LEMA";0,0808024174471018;3
2018;2;"only.niche";"POMA";0,0765851037209885;4
2018;2;"only.niche";"BEMA";0,0713626300278728;5
2018;2;"only.niche";"SASO";0,0480758103910933;6
2018;2;"only.niche";"HOMA";0,0356022497304242;7
2018;2;"only.niche";"PAIN";0,00150414735260437;8
2018;3;"only.niche";"PUPA";0,331677662513746;1
2018;3;"only.niche";"CETE";0,241589479018062;2
2018;3;"only.niche";"CHMI";0,202910361218805;3
2018;3;"only.niche";"BEMA";0,0592538105179779;4
2018;3;"only.niche";"LEMA";0,0535191719787064;5
2018;3;"only.niche";"POMA";0,0481904717439861;6
2018;3;"only.niche";"SASO";0,0328560990872657;7
2018;3;"only.niche";"HOMA";0,0286057121827319;8
2018;3;"only.niche";"PAIN";0,00139723173871895;9
2018;4;"only.niche";"PUPA";0,527466066707123;1
2018;4;"only.niche";"LYTR";0,139536026898248;2
2018;4;"only.niche";"SASO";0,129699108200904;3
2018;4;"only.niche";"POMA";0,108170970958975;4
2018;4;"only.niche";"HOMA";0,0927792349358026;5
2018;4;"only.niche";"PAIN";0,00234859229894727;6
2018;5;"only.niche";"PUPA";0,565365835387456;1
2018;5;"only.niche";"POMA";0,155490190533808;2
2018;5;"only.niche";"BEMA";0,103206984655046;3
2018;5;"only.niche";"SASO";0,0893182258202333;4
2018;5;"only.niche";"HOMA";0,0866187636034572;5
2018;6;"only.niche";"PUPA";0,782512160487481;1
2018;6;"only.niche";"SASO";0,147828542027715;2
2018;6;"only.niche";"HOMA";0,06701415943385;3
2018;6;"only.niche";"PAIN";0,00264513805095405;4
2019;1;"only.niche";"SASO";0,359908941163162;1
2019;1;"only.niche";"LEMA";0,14683927134334;2
2019;1;"only.niche";"POMA";0,119621371882278;3
2019;1;"only.niche";"MEEL";0,113478165975571;4
2019;1;"only.niche";"HOMA";0,107398234898025;5
2019;1;"only.niche";"PAIN";0,0997825177363672;6
2019;1;"only.niche";"MESU";0,0529714970012563;7
2019;2;"only.niche";"PUPA";0,356921361940806;1
2019;2;"only.niche";"CHMI";0,149749766260536;2
2019;2;"only.niche";"CETE";0,110518784723676;3
2019;2;"only.niche";"SASO";0,0812411110086164;4
2019;2;"only.niche";"LEMA";0,0546766763973781;5
2019;2;"only.niche";"BEMA";0,0450206567925464;6
2019;2;"only.niche";"POMA";0,0443548183996169;7
2019;2;"only.niche";"MEEL";0,0442331463079367;8
2019;2;"only.niche";"MESU";0,0406091416935832;9
2019;2;"only.niche";"HOMA";0,03764952606566;10
2019;2;"only.niche";"PAIN";0,0335568804581478;11
2019;2;"only.niche";"SCLA";0,00146812995149693;12
2019;3;"only.niche";"SASO";0,296608662495237;1
2019;3;"only.niche";"LEMA";0,172939919962456;2
2019;3;"only.niche";"POMA";0,146707123681169;3
2019;3;"only.niche";"PAIN";0,138635175153449;4
2019;3;"only.niche";"MESU";0,130830074560978;5
2019;3;"only.niche";"HOMA";0,114279044146711;6
2019;4;"only.niche";"SPRU";0,285434545775538;1
2019;4;"only.niche";"CHFU";0,169169803556939;2
2019;4;"only.niche";"SASO";0,152565365743159;3
2019;4;"only.niche";"CETE";0,114760366377218;4
2019;4;"only.niche";"POMA";0,0675377161402841;5
2019;4;"only.niche";"LEMA";0,0610409633686862;6
2019;4;"only.niche";"BEMA";0,0428540047433452;7
2019;4;"only.niche";"HOMA";0,0415759873043349;8
2019;4;"only.niche";"PLCO";0,027166159807549;9
2019;4;"only.niche";"MESU";0,0224392837137781;10
2019;4;"only.niche";"PAIN";0,0154558034691676;11
2019;5;"only.niche";"SASO";0,266448980225204;1
2019;5;"only.niche";"CETE";0,172982718225718;2
2019;5;"only.niche";"POMA";0,12972277050745;3
2019;5;"only.niche";"LEMA";0,124185260150469;4
2019;5;"only.niche";"HOMA";0,0865978613049242;5
2019;5;"only.niche";"PAIN";0,0757002307760894;6
2019;5;"only.niche";"MEEL";0,0746726805208426;7
2019;5;"only.niche";"SOAS";0,0696894982893028;8
2019;6;"only.niche";"SPRU";0,486542162626867;1
2019;6;"only.niche";"POMA";0,137209342257212;2
2019;6;"only.niche";"LEMA";0,119871379468804;3
2019;6;"only.niche";"CETE";0,0945453996785081;4
2019;6;"only.niche";"HOMA";0,0736599790682984;5
2019;6;"only.niche";"PAIN";0,044316677506039;6
2019;6;"only.niche";"PLCO";0,0438550593942711;7
2019;7;"only.niche";"PUPA";0,212798022102198;1
2019;7;"only.niche";"CHFU";0,203259884838586;2
2019;7;"only.niche";"SPRU";0,139124424338761;3
2019;7;"only.niche";"LEMA";0,106574458791197;4
2019;7;"only.niche";"SOAS";0,0924209808486753;5
2019;7;"only.niche";"BEMA";0,07757543207237;6
2019;7;"only.niche";"CETE";0,0664816375111449;7
2019;7;"only.niche";"PLCO";0,0204173877727547;8
2019;7;"only.niche";"MESU";0,0203100710898042;9
2019;7;"only.niche";"POMA";0,0198392889092948;10
2019;7;"only.niche";"SASO";0,0168833679609804;11
2019;7;"only.niche";"HOMA";0,0121860212233815;12
2019;7;"only.niche";"PAIN";0,00564295081742267;13
2019;7;"only.niche";"POMO";0,00475939341445361;14
2019;7;"only.niche";"SCLA";0,00172667830897603;15
2019;8;"only.niche";"CHFU";0,230618266285871;1
2019;8;"only.niche";"SPRU";0,164700617915224;2
2019;8;"only.niche";"LEMA";0,130731885824414;3
2019;8;"only.niche";"PUPA";0,106473132892564;4
2019;8;"only.niche";"SOAS";0,101531846285371;5
2019;8;"only.niche";"HOMA";0,0594232263300547;6
2019;8;"only.niche";"POMA";0,0508837978933112;7
2019;8;"only.niche";"BEMA";0,0500685157607373;8
2019;8;"only.niche";"SCLA";0,0248424067776904;9
2019;8;"only.niche";"CETE";0,023862772401082;10
2019;8;"only.niche";"POMO";0,017841603056894;11
2019;8;"only.niche";"SASO";0,0135174924635922;12
2019;8;"only.niche";"PLCO";0,012251801425824;13
2019;8;"only.niche";"MESU";0,0100870388923827;14
2019;8;"only.niche";"PAIN";0,00316559579498779;15
2019;9;"only.niche";"CHFU";0,227798240091633;1
2019;9;"only.niche";"SOAS";0,163262008777757;2
2019;9;"only.niche";"LEMA";0,121927839728266;3
2019;9;"only.niche";"POMO";0,118356585547173;4
2019;9;"only.niche";"SASO";0,114181037258367;5
2019;9;"only.niche";"HOMA";0,0750160925606595;6
2019;9;"only.niche";"POMA";0,0712148121026523;7
2019;9;"only.niche";"PLCO";0,0701379040121012;8
2019;9;"only.niche";"BEMA";0,0234375864795809;9
2019;9;"only.niche";"PAIN";0,0090402287385892;10
2019;9;"only.niche";"MESU";0,00562766470322003;11
