"year";"plot";"subplot";"sp";"individuals";"SAD.model"
2015;1;"C3";"SASO";NA;"only.fitness"
2016;1;"C3";"SASO";NA;"only.fitness"
2017;1;"C3";"SASO";NA;"only.fitness"
2018;1;"C3";"SASO";NA;"only.fitness"
2019;1;"C3";"SASO";NA;"only.fitness"
2015;2;"C3";"SASO";NA;"only.fitness"
2016;2;"C3";"SASO";NA;"only.fitness"
2017;2;"C3";"SASO";NA;"only.fitness"
2018;2;"C3";"SASO";NA;"only.fitness"
2019;2;"C3";"SASO";NA;"only.fitness"
2015;3;"C3";"SASO";NA;"only.fitness"
2016;3;"C3";"SASO";NA;"only.fitness"
2017;3;"C3";"SASO";NA;"only.fitness"
2018;3;"C3";"SASO";NA;"only.fitness"
2019;3;"C3";"SASO";NA;"only.fitness"
2015;4;"C3";"SASO";NA;"only.fitness"
2016;4;"C3";"SASO";NA;"only.fitness"
2017;4;"C3";"SASO";NA;"only.fitness"
2018;4;"C3";"SASO";NA;"only.fitness"
2019;4;"C3";"SASO";NA;"only.fitness"
2015;5;"C3";"SASO";NA;"only.fitness"
2016;5;"C3";"SASO";NA;"only.fitness"
2017;5;"C3";"SASO";NA;"only.fitness"
2018;5;"C3";"SASO";NA;"only.fitness"
2019;5;"C3";"SASO";NA;"only.fitness"
2015;6;"C3";"SASO";NA;"only.fitness"
2016;6;"C3";"SASO";NA;"only.fitness"
2017;6;"C3";"SASO";NA;"only.fitness"
2018;6;"C3";"SASO";NA;"only.fitness"
2019;6;"C3";"SASO";NA;"only.fitness"
2015;7;"C3";"SASO";NA;"only.fitness"
2016;7;"C3";"SASO";NA;"only.fitness"
2017;7;"C3";"SASO";NA;"only.fitness"
2018;7;"C3";"SASO";NA;"only.fitness"
2019;7;"C3";"SASO";NA;"only.fitness"
2015;8;"C3";"SASO";NA;"only.fitness"
2016;8;"C3";"SASO";NA;"only.fitness"
2017;8;"C3";"SASO";NA;"only.fitness"
2018;8;"C3";"SASO";NA;"only.fitness"
2019;8;"C3";"SASO";NA;"only.fitness"
2015;9;"C3";"SASO";NA;"only.fitness"
2016;9;"C3";"SASO";NA;"only.fitness"
2017;9;"C3";"SASO";NA;"only.fitness"
2018;9;"C3";"SASO";NA;"only.fitness"
2019;9;"C3";"SASO";NA;"only.fitness"
2015;1;"C4";"SASO";NA;"only.fitness"
2016;1;"C4";"SASO";NA;"only.fitness"
2017;1;"C4";"SASO";NA;"only.fitness"
2018;1;"C4";"SASO";NA;"only.fitness"
2019;1;"C4";"SASO";NA;"only.fitness"
2015;2;"C4";"SASO";NA;"only.fitness"
2016;2;"C4";"SASO";NA;"only.fitness"
2017;2;"C4";"SASO";NA;"only.fitness"
2018;2;"C4";"SASO";NA;"only.fitness"
2019;2;"C4";"SASO";NA;"only.fitness"
2015;3;"C4";"SASO";NA;"only.fitness"
2016;3;"C4";"SASO";NA;"only.fitness"
2017;3;"C4";"SASO";NA;"only.fitness"
2018;3;"C4";"SASO";NA;"only.fitness"
2019;3;"C4";"SASO";NA;"only.fitness"
2015;4;"C4";"SASO";NA;"only.fitness"
2016;4;"C4";"SASO";NA;"only.fitness"
2017;4;"C4";"SASO";NA;"only.fitness"
2018;4;"C4";"SASO";NA;"only.fitness"
2019;4;"C4";"SASO";NA;"only.fitness"
2015;5;"C4";"SASO";NA;"only.fitness"
2016;5;"C4";"SASO";NA;"only.fitness"
2017;5;"C4";"SASO";NA;"only.fitness"
2018;5;"C4";"SASO";NA;"only.fitness"
2019;5;"C4";"SASO";NA;"only.fitness"
2015;6;"C4";"SASO";NA;"only.fitness"
2016;6;"C4";"SASO";NA;"only.fitness"
2017;6;"C4";"SASO";NA;"only.fitness"
2018;6;"C4";"SASO";NA;"only.fitness"
2019;6;"C4";"SASO";NA;"only.fitness"
2015;7;"C4";"SASO";NA;"only.fitness"
2016;7;"C4";"SASO";NA;"only.fitness"
2017;7;"C4";"SASO";NA;"only.fitness"
2018;7;"C4";"SASO";NA;"only.fitness"
2019;7;"C4";"SASO";NA;"only.fitness"
2015;8;"C4";"SASO";NA;"only.fitness"
2016;8;"C4";"SASO";NA;"only.fitness"
2017;8;"C4";"SASO";NA;"only.fitness"
2018;8;"C4";"SASO";NA;"only.fitness"
2019;8;"C4";"SASO";NA;"only.fitness"
2015;9;"C4";"SASO";NA;"only.fitness"
2016;9;"C4";"SASO";NA;"only.fitness"
2017;9;"C4";"SASO";NA;"only.fitness"
2018;9;"C4";"SASO";NA;"only.fitness"
2019;9;"C4";"SASO";NA;"only.fitness"
2015;1;"C5";"SASO";NA;"only.fitness"
2016;1;"C5";"SASO";NA;"only.fitness"
2017;1;"C5";"SASO";NA;"only.fitness"
2018;1;"C5";"SASO";NA;"only.fitness"
2019;1;"C5";"SASO";NA;"only.fitness"
2015;2;"C5";"SASO";NA;"only.fitness"
2016;2;"C5";"SASO";NA;"only.fitness"
2017;2;"C5";"SASO";NA;"only.fitness"
2018;2;"C5";"SASO";NA;"only.fitness"
2019;2;"C5";"SASO";NA;"only.fitness"
2015;3;"C5";"SASO";NA;"only.fitness"
2016;3;"C5";"SASO";NA;"only.fitness"
2017;3;"C5";"SASO";NA;"only.fitness"
2018;3;"C5";"SASO";NA;"only.fitness"
2019;3;"C5";"SASO";NA;"only.fitness"
2015;4;"C5";"SASO";NA;"only.fitness"
2016;4;"C5";"SASO";NA;"only.fitness"
2017;4;"C5";"SASO";NA;"only.fitness"
2018;4;"C5";"SASO";NA;"only.fitness"
2019;4;"C5";"SASO";NA;"only.fitness"
2015;5;"C5";"SASO";NA;"only.fitness"
2016;5;"C5";"SASO";NA;"only.fitness"
2017;5;"C5";"SASO";NA;"only.fitness"
2018;5;"C5";"SASO";NA;"only.fitness"
2019;5;"C5";"SASO";NA;"only.fitness"
2015;6;"C5";"SASO";NA;"only.fitness"
2016;6;"C5";"SASO";NA;"only.fitness"
2017;6;"C5";"SASO";NA;"only.fitness"
2018;6;"C5";"SASO";NA;"only.fitness"
2019;6;"C5";"SASO";NA;"only.fitness"
2015;7;"C5";"SASO";NA;"only.fitness"
2016;7;"C5";"SASO";NA;"only.fitness"
2017;7;"C5";"SASO";NA;"only.fitness"
2018;7;"C5";"SASO";NA;"only.fitness"
2019;7;"C5";"SASO";NA;"only.fitness"
2015;8;"C5";"SASO";NA;"only.fitness"
2016;8;"C5";"SASO";NA;"only.fitness"
2017;8;"C5";"SASO";NA;"only.fitness"
2018;8;"C5";"SASO";NA;"only.fitness"
2019;8;"C5";"SASO";NA;"only.fitness"
2015;9;"C5";"SASO";NA;"only.fitness"
2016;9;"C5";"SASO";NA;"only.fitness"
2017;9;"C5";"SASO";NA;"only.fitness"
2018;9;"C5";"SASO";NA;"only.fitness"
2019;9;"C5";"SASO";NA;"only.fitness"
2015;1;"C6";"SASO";NA;"only.fitness"
2016;1;"C6";"SASO";NA;"only.fitness"
2017;1;"C6";"SASO";NA;"only.fitness"
2018;1;"C6";"SASO";NA;"only.fitness"
2019;1;"C6";"SASO";NA;"only.fitness"
2015;2;"C6";"SASO";NA;"only.fitness"
2016;2;"C6";"SASO";NA;"only.fitness"
2017;2;"C6";"SASO";NA;"only.fitness"
2018;2;"C6";"SASO";NA;"only.fitness"
2019;2;"C6";"SASO";NA;"only.fitness"
2015;3;"C6";"SASO";NA;"only.fitness"
2016;3;"C6";"SASO";NA;"only.fitness"
2017;3;"C6";"SASO";NA;"only.fitness"
2018;3;"C6";"SASO";NA;"only.fitness"
2019;3;"C6";"SASO";NA;"only.fitness"
2015;4;"C6";"SASO";NA;"only.fitness"
2016;4;"C6";"SASO";NA;"only.fitness"
2017;4;"C6";"SASO";NA;"only.fitness"
2018;4;"C6";"SASO";NA;"only.fitness"
2019;4;"C6";"SASO";NA;"only.fitness"
2015;5;"C6";"SASO";NA;"only.fitness"
2016;5;"C6";"SASO";NA;"only.fitness"
2017;5;"C6";"SASO";NA;"only.fitness"
2018;5;"C6";"SASO";NA;"only.fitness"
2019;5;"C6";"SASO";NA;"only.fitness"
2015;6;"C6";"SASO";NA;"only.fitness"
2016;6;"C6";"SASO";NA;"only.fitness"
2017;6;"C6";"SASO";NA;"only.fitness"
2018;6;"C6";"SASO";NA;"only.fitness"
2019;6;"C6";"SASO";NA;"only.fitness"
2015;7;"C6";"SASO";NA;"only.fitness"
2016;7;"C6";"SASO";NA;"only.fitness"
2017;7;"C6";"SASO";NA;"only.fitness"
2018;7;"C6";"SASO";NA;"only.fitness"
2019;7;"C6";"SASO";NA;"only.fitness"
2015;8;"C6";"SASO";NA;"only.fitness"
2016;8;"C6";"SASO";NA;"only.fitness"
2017;8;"C6";"SASO";NA;"only.fitness"
2018;8;"C6";"SASO";NA;"only.fitness"
2019;8;"C6";"SASO";NA;"only.fitness"
2015;9;"C6";"SASO";NA;"only.fitness"
2016;9;"C6";"SASO";NA;"only.fitness"
2017;9;"C6";"SASO";NA;"only.fitness"
2018;9;"C6";"SASO";NA;"only.fitness"
2019;9;"C6";"SASO";NA;"only.fitness"
2015;1;"D1";"SASO";NA;"only.fitness"
2016;1;"D1";"SASO";NA;"only.fitness"
2017;1;"D1";"SASO";NA;"only.fitness"
2018;1;"D1";"SASO";NA;"only.fitness"
2019;1;"D1";"SASO";NA;"only.fitness"
2015;2;"D1";"SASO";NA;"only.fitness"
2016;2;"D1";"SASO";NA;"only.fitness"
2017;2;"D1";"SASO";NA;"only.fitness"
2018;2;"D1";"SASO";NA;"only.fitness"
2019;2;"D1";"SASO";NA;"only.fitness"
2015;3;"D1";"SASO";NA;"only.fitness"
2016;3;"D1";"SASO";NA;"only.fitness"
2017;3;"D1";"SASO";NA;"only.fitness"
2018;3;"D1";"SASO";NA;"only.fitness"
2019;3;"D1";"SASO";NA;"only.fitness"
2015;4;"D1";"SASO";NA;"only.fitness"
2016;4;"D1";"SASO";NA;"only.fitness"
2017;4;"D1";"SASO";NA;"only.fitness"
2018;4;"D1";"SASO";NA;"only.fitness"
2019;4;"D1";"SASO";NA;"only.fitness"
2015;5;"D1";"SASO";NA;"only.fitness"
2016;5;"D1";"SASO";NA;"only.fitness"
2017;5;"D1";"SASO";NA;"only.fitness"
2018;5;"D1";"SASO";NA;"only.fitness"
2019;5;"D1";"SASO";NA;"only.fitness"
2015;6;"D1";"SASO";NA;"only.fitness"
2016;6;"D1";"SASO";NA;"only.fitness"
2017;6;"D1";"SASO";NA;"only.fitness"
2018;6;"D1";"SASO";NA;"only.fitness"
2019;6;"D1";"SASO";NA;"only.fitness"
2015;7;"D1";"SASO";NA;"only.fitness"
2016;7;"D1";"SASO";NA;"only.fitness"
2017;7;"D1";"SASO";NA;"only.fitness"
2018;7;"D1";"SASO";NA;"only.fitness"
2019;7;"D1";"SASO";NA;"only.fitness"
2015;8;"D1";"SASO";NA;"only.fitness"
2016;8;"D1";"SASO";NA;"only.fitness"
2017;8;"D1";"SASO";NA;"only.fitness"
2018;8;"D1";"SASO";NA;"only.fitness"
2019;8;"D1";"SASO";NA;"only.fitness"
2015;9;"D1";"SASO";NA;"only.fitness"
2016;9;"D1";"SASO";NA;"only.fitness"
2017;9;"D1";"SASO";NA;"only.fitness"
2018;9;"D1";"SASO";NA;"only.fitness"
2019;9;"D1";"SASO";NA;"only.fitness"
2015;1;"D2";"SASO";NA;"only.fitness"
2016;1;"D2";"SASO";NA;"only.fitness"
2017;1;"D2";"SASO";NA;"only.fitness"
2018;1;"D2";"SASO";NA;"only.fitness"
2019;1;"D2";"SASO";NA;"only.fitness"
2015;2;"D2";"SASO";NA;"only.fitness"
2016;2;"D2";"SASO";NA;"only.fitness"
2017;2;"D2";"SASO";NA;"only.fitness"
2018;2;"D2";"SASO";NA;"only.fitness"
2019;2;"D2";"SASO";NA;"only.fitness"
2015;3;"D2";"SASO";NA;"only.fitness"
2016;3;"D2";"SASO";NA;"only.fitness"
2017;3;"D2";"SASO";NA;"only.fitness"
2018;3;"D2";"SASO";NA;"only.fitness"
2019;3;"D2";"SASO";NA;"only.fitness"
2015;4;"D2";"SASO";NA;"only.fitness"
2016;4;"D2";"SASO";NA;"only.fitness"
2017;4;"D2";"SASO";NA;"only.fitness"
2018;4;"D2";"SASO";NA;"only.fitness"
2019;4;"D2";"SASO";NA;"only.fitness"
2015;5;"D2";"SASO";NA;"only.fitness"
2016;5;"D2";"SASO";NA;"only.fitness"
2017;5;"D2";"SASO";NA;"only.fitness"
2018;5;"D2";"SASO";NA;"only.fitness"
2019;5;"D2";"SASO";NA;"only.fitness"
2015;6;"D2";"SASO";NA;"only.fitness"
2016;6;"D2";"SASO";NA;"only.fitness"
2017;6;"D2";"SASO";NA;"only.fitness"
2018;6;"D2";"SASO";NA;"only.fitness"
2019;6;"D2";"SASO";NA;"only.fitness"
2015;7;"D2";"SASO";NA;"only.fitness"
2016;7;"D2";"SASO";NA;"only.fitness"
2017;7;"D2";"SASO";NA;"only.fitness"
2018;7;"D2";"SASO";NA;"only.fitness"
2019;7;"D2";"SASO";NA;"only.fitness"
2015;8;"D2";"SASO";NA;"only.fitness"
2016;8;"D2";"SASO";NA;"only.fitness"
2017;8;"D2";"SASO";NA;"only.fitness"
2018;8;"D2";"SASO";NA;"only.fitness"
2019;8;"D2";"SASO";NA;"only.fitness"
2015;9;"D2";"SASO";NA;"only.fitness"
2016;9;"D2";"SASO";NA;"only.fitness"
2017;9;"D2";"SASO";NA;"only.fitness"
2018;9;"D2";"SASO";NA;"only.fitness"
2019;9;"D2";"SASO";NA;"only.fitness"
2015;1;"D3";"SASO";NA;"only.fitness"
2016;1;"D3";"SASO";NA;"only.fitness"
2017;1;"D3";"SASO";NA;"only.fitness"
2018;1;"D3";"SASO";NA;"only.fitness"
2019;1;"D3";"SASO";NA;"only.fitness"
2015;2;"D3";"SASO";NA;"only.fitness"
2016;2;"D3";"SASO";NA;"only.fitness"
2017;2;"D3";"SASO";NA;"only.fitness"
2018;2;"D3";"SASO";NA;"only.fitness"
2019;2;"D3";"SASO";NA;"only.fitness"
2015;3;"D3";"SASO";NA;"only.fitness"
2016;3;"D3";"SASO";NA;"only.fitness"
2017;3;"D3";"SASO";NA;"only.fitness"
2018;3;"D3";"SASO";NA;"only.fitness"
2019;3;"D3";"SASO";NA;"only.fitness"
2015;4;"D3";"SASO";NA;"only.fitness"
2016;4;"D3";"SASO";NA;"only.fitness"
2017;4;"D3";"SASO";NA;"only.fitness"
2018;4;"D3";"SASO";NA;"only.fitness"
2019;4;"D3";"SASO";NA;"only.fitness"
2015;5;"D3";"SASO";NA;"only.fitness"
2016;5;"D3";"SASO";NA;"only.fitness"
2017;5;"D3";"SASO";NA;"only.fitness"
2018;5;"D3";"SASO";NA;"only.fitness"
2019;5;"D3";"SASO";NA;"only.fitness"
2015;6;"D3";"SASO";NA;"only.fitness"
2016;6;"D3";"SASO";NA;"only.fitness"
2017;6;"D3";"SASO";NA;"only.fitness"
2018;6;"D3";"SASO";NA;"only.fitness"
2019;6;"D3";"SASO";NA;"only.fitness"
2015;7;"D3";"SASO";NA;"only.fitness"
2016;7;"D3";"SASO";NA;"only.fitness"
2017;7;"D3";"SASO";NA;"only.fitness"
2018;7;"D3";"SASO";NA;"only.fitness"
2019;7;"D3";"SASO";NA;"only.fitness"
2015;8;"D3";"SASO";NA;"only.fitness"
2016;8;"D3";"SASO";NA;"only.fitness"
2017;8;"D3";"SASO";NA;"only.fitness"
2018;8;"D3";"SASO";NA;"only.fitness"
2019;8;"D3";"SASO";NA;"only.fitness"
2015;9;"D3";"SASO";NA;"only.fitness"
2016;9;"D3";"SASO";NA;"only.fitness"
2017;9;"D3";"SASO";NA;"only.fitness"
2018;9;"D3";"SASO";NA;"only.fitness"
2019;9;"D3";"SASO";NA;"only.fitness"
2015;1;"D4";"SASO";NA;"only.fitness"
2016;1;"D4";"SASO";NA;"only.fitness"
2017;1;"D4";"SASO";NA;"only.fitness"
2018;1;"D4";"SASO";NA;"only.fitness"
2019;1;"D4";"SASO";NA;"only.fitness"
2015;2;"D4";"SASO";NA;"only.fitness"
2016;2;"D4";"SASO";NA;"only.fitness"
2017;2;"D4";"SASO";NA;"only.fitness"
2018;2;"D4";"SASO";NA;"only.fitness"
2019;2;"D4";"SASO";NA;"only.fitness"
2015;3;"D4";"SASO";NA;"only.fitness"
2016;3;"D4";"SASO";NA;"only.fitness"
2017;3;"D4";"SASO";NA;"only.fitness"
2018;3;"D4";"SASO";NA;"only.fitness"
2019;3;"D4";"SASO";NA;"only.fitness"
2015;4;"D4";"SASO";NA;"only.fitness"
2016;4;"D4";"SASO";NA;"only.fitness"
2017;4;"D4";"SASO";NA;"only.fitness"
2018;4;"D4";"SASO";NA;"only.fitness"
2019;4;"D4";"SASO";NA;"only.fitness"
2015;5;"D4";"SASO";NA;"only.fitness"
2016;5;"D4";"SASO";NA;"only.fitness"
2017;5;"D4";"SASO";NA;"only.fitness"
2018;5;"D4";"SASO";NA;"only.fitness"
2019;5;"D4";"SASO";NA;"only.fitness"
2015;6;"D4";"SASO";NA;"only.fitness"
2016;6;"D4";"SASO";NA;"only.fitness"
2017;6;"D4";"SASO";NA;"only.fitness"
2018;6;"D4";"SASO";NA;"only.fitness"
2019;6;"D4";"SASO";NA;"only.fitness"
2015;7;"D4";"SASO";NA;"only.fitness"
2016;7;"D4";"SASO";NA;"only.fitness"
2017;7;"D4";"SASO";NA;"only.fitness"
2018;7;"D4";"SASO";NA;"only.fitness"
2019;7;"D4";"SASO";NA;"only.fitness"
2015;8;"D4";"SASO";NA;"only.fitness"
2016;8;"D4";"SASO";NA;"only.fitness"
2017;8;"D4";"SASO";NA;"only.fitness"
2018;8;"D4";"SASO";NA;"only.fitness"
2019;8;"D4";"SASO";NA;"only.fitness"
2015;9;"D4";"SASO";NA;"only.fitness"
2016;9;"D4";"SASO";NA;"only.fitness"
2017;9;"D4";"SASO";NA;"only.fitness"
2018;9;"D4";"SASO";NA;"only.fitness"
2019;9;"D4";"SASO";NA;"only.fitness"
2015;1;"D5";"SASO";NA;"only.fitness"
2016;1;"D5";"SASO";NA;"only.fitness"
2017;1;"D5";"SASO";NA;"only.fitness"
2018;1;"D5";"SASO";NA;"only.fitness"
2019;1;"D5";"SASO";NA;"only.fitness"
2015;2;"D5";"SASO";NA;"only.fitness"
2016;2;"D5";"SASO";NA;"only.fitness"
2017;2;"D5";"SASO";NA;"only.fitness"
2018;2;"D5";"SASO";NA;"only.fitness"
2019;2;"D5";"SASO";NA;"only.fitness"
2015;3;"D5";"SASO";NA;"only.fitness"
2016;3;"D5";"SASO";NA;"only.fitness"
2017;3;"D5";"SASO";NA;"only.fitness"
2018;3;"D5";"SASO";NA;"only.fitness"
2019;3;"D5";"SASO";NA;"only.fitness"
2015;4;"D5";"SASO";NA;"only.fitness"
2016;4;"D5";"SASO";NA;"only.fitness"
2017;4;"D5";"SASO";NA;"only.fitness"
2018;4;"D5";"SASO";NA;"only.fitness"
2019;4;"D5";"SASO";NA;"only.fitness"
2015;5;"D5";"SASO";NA;"only.fitness"
2016;5;"D5";"SASO";NA;"only.fitness"
2017;5;"D5";"SASO";NA;"only.fitness"
2018;5;"D5";"SASO";NA;"only.fitness"
2019;5;"D5";"SASO";NA;"only.fitness"
2015;6;"D5";"SASO";NA;"only.fitness"
2016;6;"D5";"SASO";NA;"only.fitness"
2017;6;"D5";"SASO";NA;"only.fitness"
2018;6;"D5";"SASO";NA;"only.fitness"
2019;6;"D5";"SASO";NA;"only.fitness"
2015;7;"D5";"SASO";NA;"only.fitness"
2016;7;"D5";"SASO";NA;"only.fitness"
2017;7;"D5";"SASO";NA;"only.fitness"
2018;7;"D5";"SASO";NA;"only.fitness"
2019;7;"D5";"SASO";NA;"only.fitness"
2015;8;"D5";"SASO";NA;"only.fitness"
2016;8;"D5";"SASO";NA;"only.fitness"
2017;8;"D5";"SASO";NA;"only.fitness"
2018;8;"D5";"SASO";NA;"only.fitness"
2019;8;"D5";"SASO";NA;"only.fitness"
2015;9;"D5";"SASO";NA;"only.fitness"
2016;9;"D5";"SASO";NA;"only.fitness"
2017;9;"D5";"SASO";NA;"only.fitness"
2018;9;"D5";"SASO";NA;"only.fitness"
2019;9;"D5";"SASO";NA;"only.fitness"
2015;1;"D6";"SASO";NA;"only.fitness"
2016;1;"D6";"SASO";NA;"only.fitness"
2017;1;"D6";"SASO";NA;"only.fitness"
2018;1;"D6";"SASO";NA;"only.fitness"
2019;1;"D6";"SASO";NA;"only.fitness"
2015;2;"D6";"SASO";NA;"only.fitness"
2016;2;"D6";"SASO";NA;"only.fitness"
2017;2;"D6";"SASO";NA;"only.fitness"
2018;2;"D6";"SASO";NA;"only.fitness"
2019;2;"D6";"SASO";NA;"only.fitness"
2015;3;"D6";"SASO";NA;"only.fitness"
2016;3;"D6";"SASO";NA;"only.fitness"
2017;3;"D6";"SASO";NA;"only.fitness"
2018;3;"D6";"SASO";NA;"only.fitness"
2019;3;"D6";"SASO";NA;"only.fitness"
2015;4;"D6";"SASO";NA;"only.fitness"
2016;4;"D6";"SASO";NA;"only.fitness"
2017;4;"D6";"SASO";NA;"only.fitness"
2018;4;"D6";"SASO";NA;"only.fitness"
2019;4;"D6";"SASO";NA;"only.fitness"
2015;5;"D6";"SASO";NA;"only.fitness"
2016;5;"D6";"SASO";NA;"only.fitness"
2017;5;"D6";"SASO";NA;"only.fitness"
2018;5;"D6";"SASO";NA;"only.fitness"
2019;5;"D6";"SASO";NA;"only.fitness"
2015;6;"D6";"SASO";NA;"only.fitness"
2016;6;"D6";"SASO";NA;"only.fitness"
2017;6;"D6";"SASO";NA;"only.fitness"
2018;6;"D6";"SASO";NA;"only.fitness"
2019;6;"D6";"SASO";NA;"only.fitness"
2015;7;"D6";"SASO";NA;"only.fitness"
2016;7;"D6";"SASO";NA;"only.fitness"
2017;7;"D6";"SASO";NA;"only.fitness"
2018;7;"D6";"SASO";NA;"only.fitness"
2019;7;"D6";"SASO";NA;"only.fitness"
2015;8;"D6";"SASO";NA;"only.fitness"
2016;8;"D6";"SASO";NA;"only.fitness"
2017;8;"D6";"SASO";NA;"only.fitness"
2018;8;"D6";"SASO";NA;"only.fitness"
2019;8;"D6";"SASO";NA;"only.fitness"
2015;9;"D6";"SASO";NA;"only.fitness"
2016;9;"D6";"SASO";NA;"only.fitness"
2017;9;"D6";"SASO";NA;"only.fitness"
2018;9;"D6";"SASO";NA;"only.fitness"
2019;9;"D6";"SASO";NA;"only.fitness"
2015;1;"E1";"SASO";NA;"only.fitness"
2016;1;"E1";"SASO";NA;"only.fitness"
2017;1;"E1";"SASO";NA;"only.fitness"
2018;1;"E1";"SASO";NA;"only.fitness"
2019;1;"E1";"SASO";NA;"only.fitness"
2015;2;"E1";"SASO";NA;"only.fitness"
2016;2;"E1";"SASO";NA;"only.fitness"
2017;2;"E1";"SASO";NA;"only.fitness"
2018;2;"E1";"SASO";NA;"only.fitness"
2019;2;"E1";"SASO";NA;"only.fitness"
2015;3;"E1";"SASO";NA;"only.fitness"
2016;3;"E1";"SASO";NA;"only.fitness"
2017;3;"E1";"SASO";NA;"only.fitness"
2018;3;"E1";"SASO";NA;"only.fitness"
2019;3;"E1";"SASO";NA;"only.fitness"
2015;4;"E1";"SASO";NA;"only.fitness"
2016;4;"E1";"SASO";NA;"only.fitness"
2017;4;"E1";"SASO";NA;"only.fitness"
2018;4;"E1";"SASO";NA;"only.fitness"
2019;4;"E1";"SASO";NA;"only.fitness"
2015;5;"E1";"SASO";NA;"only.fitness"
2016;5;"E1";"SASO";NA;"only.fitness"
2017;5;"E1";"SASO";NA;"only.fitness"
2018;5;"E1";"SASO";NA;"only.fitness"
2019;5;"E1";"SASO";NA;"only.fitness"
2015;6;"E1";"SASO";NA;"only.fitness"
2016;6;"E1";"SASO";NA;"only.fitness"
2017;6;"E1";"SASO";NA;"only.fitness"
2018;6;"E1";"SASO";NA;"only.fitness"
2019;6;"E1";"SASO";NA;"only.fitness"
2015;7;"E1";"SASO";NA;"only.fitness"
2016;7;"E1";"SASO";NA;"only.fitness"
2017;7;"E1";"SASO";NA;"only.fitness"
2018;7;"E1";"SASO";NA;"only.fitness"
2019;7;"E1";"SASO";NA;"only.fitness"
2015;8;"E1";"SASO";NA;"only.fitness"
2016;8;"E1";"SASO";NA;"only.fitness"
2017;8;"E1";"SASO";NA;"only.fitness"
2018;8;"E1";"SASO";NA;"only.fitness"
2019;8;"E1";"SASO";NA;"only.fitness"
2015;9;"E1";"SASO";NA;"only.fitness"
2016;9;"E1";"SASO";NA;"only.fitness"
2017;9;"E1";"SASO";NA;"only.fitness"
2018;9;"E1";"SASO";NA;"only.fitness"
2019;9;"E1";"SASO";NA;"only.fitness"
2015;1;"E2";"SASO";NA;"only.fitness"
2016;1;"E2";"SASO";NA;"only.fitness"
2017;1;"E2";"SASO";NA;"only.fitness"
2018;1;"E2";"SASO";NA;"only.fitness"
2019;1;"E2";"SASO";NA;"only.fitness"
2015;2;"E2";"SASO";NA;"only.fitness"
2016;2;"E2";"SASO";NA;"only.fitness"
2017;2;"E2";"SASO";NA;"only.fitness"
2018;2;"E2";"SASO";NA;"only.fitness"
2019;2;"E2";"SASO";NA;"only.fitness"
2015;3;"E2";"SASO";NA;"only.fitness"
2016;3;"E2";"SASO";NA;"only.fitness"
2017;3;"E2";"SASO";NA;"only.fitness"
2018;3;"E2";"SASO";NA;"only.fitness"
2019;3;"E2";"SASO";NA;"only.fitness"
2015;4;"E2";"SASO";NA;"only.fitness"
2016;4;"E2";"SASO";NA;"only.fitness"
2017;4;"E2";"SASO";NA;"only.fitness"
2018;4;"E2";"SASO";NA;"only.fitness"
2019;4;"E2";"SASO";NA;"only.fitness"
2015;5;"E2";"SASO";NA;"only.fitness"
2016;5;"E2";"SASO";NA;"only.fitness"
2017;5;"E2";"SASO";NA;"only.fitness"
2018;5;"E2";"SASO";NA;"only.fitness"
2019;5;"E2";"SASO";NA;"only.fitness"
2015;6;"E2";"SASO";NA;"only.fitness"
2016;6;"E2";"SASO";NA;"only.fitness"
2017;6;"E2";"SASO";NA;"only.fitness"
2018;6;"E2";"SASO";NA;"only.fitness"
2019;6;"E2";"SASO";NA;"only.fitness"
2015;7;"E2";"SASO";NA;"only.fitness"
2016;7;"E2";"SASO";NA;"only.fitness"
2017;7;"E2";"SASO";NA;"only.fitness"
2018;7;"E2";"SASO";NA;"only.fitness"
2019;7;"E2";"SASO";NA;"only.fitness"
2015;8;"E2";"SASO";NA;"only.fitness"
2016;8;"E2";"SASO";NA;"only.fitness"
2017;8;"E2";"SASO";NA;"only.fitness"
2018;8;"E2";"SASO";NA;"only.fitness"
2019;8;"E2";"SASO";NA;"only.fitness"
2015;9;"E2";"SASO";NA;"only.fitness"
2016;9;"E2";"SASO";NA;"only.fitness"
2017;9;"E2";"SASO";NA;"only.fitness"
2018;9;"E2";"SASO";NA;"only.fitness"
2019;9;"E2";"SASO";NA;"only.fitness"
2015;1;"E3";"SASO";NA;"only.fitness"
2016;1;"E3";"SASO";NA;"only.fitness"
2017;1;"E3";"SASO";NA;"only.fitness"
2018;1;"E3";"SASO";NA;"only.fitness"
2019;1;"E3";"SASO";NA;"only.fitness"
2015;2;"E3";"SASO";NA;"only.fitness"
2016;2;"E3";"SASO";NA;"only.fitness"
2017;2;"E3";"SASO";NA;"only.fitness"
2018;2;"E3";"SASO";NA;"only.fitness"
2019;2;"E3";"SASO";NA;"only.fitness"
2015;3;"E3";"SASO";NA;"only.fitness"
2016;3;"E3";"SASO";NA;"only.fitness"
2017;3;"E3";"SASO";NA;"only.fitness"
2018;3;"E3";"SASO";NA;"only.fitness"
2019;3;"E3";"SASO";NA;"only.fitness"
2015;4;"E3";"SASO";NA;"only.fitness"
2016;4;"E3";"SASO";NA;"only.fitness"
2017;4;"E3";"SASO";NA;"only.fitness"
